year,itl22cd,nc_year,projected_proportion_continuing
2031,TLI6,year_group_5,0.994108852046003
2032,TLI6,year_group_5,0.994108852046003
2023,TLI7,year_group_5,0.995284694430668
2024,TLI7,year_group_5,0.995284694430668
2025,TLI7,year_group_5,0.995284694430668
2026,TLI7,year_group_5,0.995284694430668
2027,TLI7,year_group_5,0.995284694430668
2028,TLI7,year_group_5,0.995284694430668
2029,TLI7,year_group_5,0.995284694430668
2030,TLI7,year_group_5,0.995284694430668
2031,TLI7,year_group_5,0.995284694430668
2032,TLI7,year_group_5,0.995284694430668
2023,TLJ1,year_group_5,1.01684165600711
2024,TLJ1,year_group_5,1.01684165600711
2025,TLJ1,year_group_5,1.01684165600711
2026,TLJ1,year_group_5,1.01684165600711
2027,TLJ1,year_group_5,1.01684165600711
2028,TLJ1,year_group_5,1.01684165600711
2029,TLJ1,year_group_5,1.01684165600711
2030,TLJ1,year_group_5,1.01684165600711
2031,TLJ1,year_group_5,1.01684165600711
2032,TLJ1,year_group_5,1.01684165600711
2023,TLJ2,year_group_5,0.997223052341801
2024,TLJ2,year_group_5,0.997223052341801
2025,TLJ2,year_group_5,0.997223052341801
2026,TLJ2,year_group_5,0.997223052341801
2027,TLJ2,year_group_5,0.997223052341801
2028,TLJ2,year_group_5,0.997223052341801
2029,TLJ2,year_group_5,0.997223052341801
2030,TLJ2,year_group_5,0.997223052341801
2031,TLJ2,year_group_5,0.997223052341801
2032,TLJ2,year_group_5,0.997223052341801
2023,TLJ3,year_group_5,1.00770460522346
2024,TLJ3,year_group_5,1.00770460522346
2025,TLJ3,year_group_5,1.00770460522346
2026,TLJ3,year_group_5,1.00770460522346
2027,TLJ3,year_group_5,1.00770460522346
2028,TLJ3,year_group_5,1.00770460522346
2029,TLJ3,year_group_5,1.00770460522346
2030,TLJ3,year_group_5,1.00770460522346
2031,TLJ3,year_group_5,1.00770460522346
2032,TLJ3,year_group_5,1.00770460522346
2023,TLJ4,year_group_5,1.00523949113854
2024,TLJ4,year_group_5,1.00523949113854
2025,TLJ4,year_group_5,1.00523949113854
2026,TLJ4,year_group_5,1.00523949113854
2027,TLJ4,year_group_5,1.00523949113854
2028,TLJ4,year_group_5,1.00523949113854
2029,TLJ4,year_group_5,1.00523949113854
2030,TLJ4,year_group_5,1.00523949113854
2031,TLJ4,year_group_5,1.00523949113854
2032,TLJ4,year_group_5,1.00523949113854
2023,TLK1,year_group_5,0.997328973539123
2024,TLK1,year_group_5,0.997328973539123
2025,TLK1,year_group_5,0.997328973539123
2026,TLK1,year_group_5,0.997328973539123
2027,TLK1,year_group_5,0.997328973539123
2028,TLK1,year_group_5,0.997328973539123
2029,TLK1,year_group_5,0.997328973539123
2030,TLK1,year_group_5,0.997328973539123
2031,TLK1,year_group_5,0.997328973539123
2032,TLK1,year_group_5,0.997328973539123
2023,TLK2,year_group_5,1.00098197586283
2024,TLK2,year_group_5,1.00098197586283
2025,TLK2,year_group_5,1.00098197586283
2026,TLK2,year_group_5,1.00098197586283
2027,TLK2,year_group_5,1.00098197586283
2028,TLK2,year_group_5,1.00098197586283
2029,TLK2,year_group_5,1.00098197586283
2030,TLK2,year_group_5,1.00098197586283
2031,TLK2,year_group_5,1.00098197586283
2032,TLK2,year_group_5,1.00098197586283
2023,TLK3,year_group_5,1.00863058180323
2024,TLK3,year_group_5,1.00863058180323
2025,TLK3,year_group_5,1.00863058180323
2026,TLK3,year_group_5,1.00863058180323
2027,TLK3,year_group_5,1.00863058180323
2028,TLK3,year_group_5,1.00863058180323
2029,TLK3,year_group_5,1.00863058180323
2030,TLK3,year_group_5,1.00863058180323
2031,TLK3,year_group_5,1.00863058180323
2032,TLK3,year_group_5,1.00863058180323
2023,TLK4,year_group_5,1.00353440088833
2024,TLK4,year_group_5,1.00353440088833
2025,TLK4,year_group_5,1.00353440088833
2026,TLK4,year_group_5,1.00353440088833
2027,TLK4,year_group_5,1.00353440088833
2028,TLK4,year_group_5,1.00353440088833
2029,TLK4,year_group_5,1.00353440088833
2030,TLK4,year_group_5,1.00353440088833
2031,TLK4,year_group_5,1.00353440088833
2032,TLK4,year_group_5,1.00353440088833
2023,TLC1,year_group_6,1.00032602771856
2024,TLC1,year_group_6,1.00032602771856
2025,TLC1,year_group_6,1.00032602771856
2026,TLC1,year_group_6,1.00032602771856
2027,TLC1,year_group_6,1.00032602771856
2028,TLC1,year_group_6,1.00032602771856
2029,TLC1,year_group_6,1.00032602771856
2030,TLC1,year_group_6,1.00032602771856
2031,TLC1,year_group_6,1.00032602771856
2032,TLC1,year_group_6,1.00032602771856
2023,TLC2,year_group_6,1.01284350357012
2024,TLC2,year_group_6,1.01284350357012
2025,TLC2,year_group_6,1.01284350357012
2026,TLC2,year_group_6,1.01284350357012
2027,TLC2,year_group_6,1.01284350357012
2028,TLC2,year_group_6,1.01284350357012
2029,TLC2,year_group_6,1.01284350357012
2030,TLC2,year_group_6,1.01284350357012
2031,TLC2,year_group_6,1.01284350357012
2032,TLC2,year_group_6,1.01284350357012
2023,TLD1,year_group_6,1.0023705886231
2024,TLD1,year_group_6,1.0023705886231
2025,TLD1,year_group_6,1.0023705886231
2026,TLD1,year_group_6,1.0023705886231
2027,TLD1,year_group_6,1.0023705886231
2028,TLD1,year_group_6,1.0023705886231
2029,TLD1,year_group_6,1.0023705886231
2030,TLD1,year_group_6,1.0023705886231
2031,TLD1,year_group_6,1.0023705886231
2032,TLD1,year_group_6,1.0023705886231
2023,TLD3,year_group_6,1.00414615079379
2024,TLD3,year_group_6,1.00414615079379
2025,TLD3,year_group_6,1.00414615079379
2026,TLD3,year_group_6,1.00414615079379
2027,TLD3,year_group_6,1.00414615079379
2028,TLD3,year_group_6,1.00414615079379
2029,TLD3,year_group_6,1.00414615079379
2030,TLD3,year_group_6,1.00414615079379
2031,TLD3,year_group_6,1.00414615079379
2032,TLD3,year_group_6,1.00414615079379
2023,TLD4,year_group_6,1.00591816055035
2024,TLD4,year_group_6,1.00591816055035
2025,TLD4,year_group_6,1.00591816055035
2026,TLD4,year_group_6,1.00591816055035
2027,TLD4,year_group_6,1.00591816055035
2028,TLD4,year_group_6,1.00591816055035
2029,TLD4,year_group_6,1.00591816055035
2030,TLD4,year_group_6,1.00591816055035
2031,TLD4,year_group_6,1.00591816055035
2032,TLD4,year_group_6,1.00591816055035
2023,TLD6,year_group_6,1.01943325813855
2024,TLD6,year_group_6,1.01943325813855
2025,TLD6,year_group_6,1.01943325813855
2026,TLD6,year_group_6,1.01943325813855
2027,TLD6,year_group_6,1.01943325813855
2028,TLD6,year_group_6,1.01943325813855
2029,TLD6,year_group_6,1.01943325813855
2030,TLD6,year_group_6,1.01943325813855
2031,TLD6,year_group_6,1.01943325813855
2032,TLD6,year_group_6,1.01943325813855
2023,TLD7,year_group_6,1.00813923122604
2024,TLD7,year_group_6,1.00813923122604
2025,TLD7,year_group_6,1.00813923122604
2026,TLD7,year_group_6,1.00813923122604
2027,TLD7,year_group_6,1.00813923122604
2028,TLD7,year_group_6,1.00813923122604
2029,TLD7,year_group_6,1.00813923122604
2030,TLD7,year_group_6,1.00813923122604
2031,TLD7,year_group_6,1.00813923122604
2032,TLD7,year_group_6,1.00813923122604
2023,TLE1,year_group_6,1.00181919986
2024,TLE1,year_group_6,1.00181919986
2025,TLE1,year_group_6,1.00181919986
2026,TLE1,year_group_6,1.00181919986
2027,TLE1,year_group_6,1.00181919986
2028,TLE1,year_group_6,1.00181919986
2029,TLE1,year_group_6,1.00181919986
2030,TLE1,year_group_6,1.00181919986
2031,TLE1,year_group_6,1.00181919986
2032,TLE1,year_group_6,1.00181919986
2023,TLE2,year_group_6,0.998849157903492
2024,TLE2,year_group_6,0.998849157903492
2025,TLE2,year_group_6,0.998849157903492
2026,TLE2,year_group_6,0.998849157903492
2027,TLE2,year_group_6,0.998849157903492
2028,TLE2,year_group_6,0.998849157903492
2029,TLE2,year_group_6,0.998849157903492
2030,TLE2,year_group_6,0.998849157903492
2031,TLE2,year_group_6,0.998849157903492
2032,TLE2,year_group_6,0.998849157903492
2023,TLE3,year_group_6,0.999729925699148
2024,TLE3,year_group_6,0.999729925699148
2025,TLE3,year_group_6,0.999729925699148
2026,TLE3,year_group_6,0.999729925699148
2027,TLE3,year_group_6,0.999729925699148
2028,TLE3,year_group_6,0.999729925699148
2029,TLE3,year_group_6,0.999729925699148
2030,TLE3,year_group_6,0.999729925699148
2031,TLE3,year_group_6,0.999729925699148
2032,TLE3,year_group_6,0.999729925699148
2023,TLE4,year_group_6,1.00116793677669
2024,TLE4,year_group_6,1.00116793677669
2025,TLE4,year_group_6,1.00116793677669
2026,TLE4,year_group_6,1.00116793677669
2027,TLE4,year_group_6,1.00116793677669
2028,TLE4,year_group_6,1.00116793677669
2029,TLE4,year_group_6,1.00116793677669
2030,TLE4,year_group_6,1.00116793677669
2031,TLE4,year_group_6,1.00116793677669
2032,TLE4,year_group_6,1.00116793677669
2023,TLF1,year_group_6,1.0146738735862
2024,TLF1,year_group_6,1.0146738735862
2025,TLF1,year_group_6,1.0146738735862
2026,TLF1,year_group_6,1.0146738735862
2027,TLF1,year_group_6,1.0146738735862
2028,TLF1,year_group_6,1.0146738735862
2029,TLF1,year_group_6,1.0146738735862
2030,TLF1,year_group_6,1.0146738735862
2031,TLF1,year_group_6,1.0146738735862
2032,TLF1,year_group_6,1.0146738735862
2023,TLF2,year_group_6,1.00190151374435
2024,TLF2,year_group_6,1.00190151374435
2025,TLF2,year_group_6,1.00190151374435
2026,TLF2,year_group_6,1.00190151374435
2027,TLF2,year_group_6,1.00190151374435
2028,TLF2,year_group_6,1.00190151374435
2029,TLF2,year_group_6,1.00190151374435
2030,TLF2,year_group_6,1.00190151374435
2031,TLF2,year_group_6,1.00190151374435
2032,TLF2,year_group_6,1.00190151374435
2023,TLF3,year_group_6,1.00757540935207
2024,TLF3,year_group_6,1.00757540935207
2025,TLF3,year_group_6,1.00757540935207
2026,TLF3,year_group_6,1.00757540935207
2027,TLF3,year_group_6,1.00757540935207
2028,TLF3,year_group_6,1.00757540935207
2029,TLF3,year_group_6,1.00757540935207
2030,TLF3,year_group_6,1.00757540935207
2031,TLF3,year_group_6,1.00757540935207
2032,TLF3,year_group_6,1.00757540935207
2023,TLG1,year_group_6,1.0053840464221
2024,TLG1,year_group_6,1.0053840464221
2025,TLG1,year_group_6,1.0053840464221
2026,TLG1,year_group_6,1.0053840464221
2027,TLG1,year_group_6,1.0053840464221
2028,TLG1,year_group_6,1.0053840464221
2029,TLG1,year_group_6,1.0053840464221
2030,TLG1,year_group_6,1.0053840464221
2031,TLG1,year_group_6,1.0053840464221
2032,TLG1,year_group_6,1.0053840464221
2023,TLG2,year_group_6,1.00274870512835
2024,TLG2,year_group_6,1.00274870512835
2025,TLG2,year_group_6,1.00274870512835
2026,TLG2,year_group_6,1.00274870512835
2027,TLG2,year_group_6,1.00274870512835
2028,TLG2,year_group_6,1.00274870512835
2029,TLG2,year_group_6,1.00274870512835
2030,TLG2,year_group_6,1.00274870512835
2031,TLG2,year_group_6,1.00274870512835
2032,TLG2,year_group_6,1.00274870512835
2023,TLG3,year_group_6,1.00482360045478
2024,TLG3,year_group_6,1.00482360045478
2025,TLG3,year_group_6,1.00482360045478
2026,TLG3,year_group_6,1.00482360045478
2027,TLG3,year_group_6,1.00482360045478
2028,TLG3,year_group_6,1.00482360045478
2029,TLG3,year_group_6,1.00482360045478
2030,TLG3,year_group_6,1.00482360045478
2031,TLG3,year_group_6,1.00482360045478
2032,TLG3,year_group_6,1.00482360045478
2023,TLH1,year_group_6,1.00042528472487
2024,TLH1,year_group_6,1.00042528472487
2025,TLH1,year_group_6,1.00042528472487
2026,TLH1,year_group_6,1.00042528472487
2027,TLH1,year_group_6,1.00042528472487
2028,TLH1,year_group_6,1.00042528472487
2029,TLH1,year_group_6,1.00042528472487
2030,TLH1,year_group_6,1.00042528472487
2031,TLH1,year_group_6,1.00042528472487
2032,TLH1,year_group_6,1.00042528472487
2023,TLH2,year_group_6,1.00166114939676
2024,TLH2,year_group_6,1.00166114939676
2025,TLH2,year_group_6,1.00166114939676
2026,TLH2,year_group_6,1.00166114939676
2027,TLH2,year_group_6,1.00166114939676
2028,TLH2,year_group_6,1.00166114939676
2029,TLH2,year_group_6,1.00166114939676
2030,TLH2,year_group_6,1.00166114939676
2031,TLH2,year_group_6,1.00166114939676
2032,TLH2,year_group_6,1.00166114939676
2023,TLH3,year_group_6,1.00399506324986
2024,TLH3,year_group_6,1.00399506324986
2025,TLH3,year_group_6,1.00399506324986
2026,TLH3,year_group_6,1.00399506324986
2027,TLH3,year_group_6,1.00399506324986
2028,TLH3,year_group_6,1.00399506324986
2029,TLH3,year_group_6,1.00399506324986
2030,TLH3,year_group_6,1.00399506324986
2031,TLH3,year_group_6,1.00399506324986
2032,TLH3,year_group_6,1.00399506324986
2023,TLI3,year_group_6,0.979811132223894
2024,TLI3,year_group_6,0.979811132223894
2025,TLI3,year_group_6,0.979811132223894
2026,TLI3,year_group_6,0.979811132223894
2027,TLI3,year_group_6,0.979811132223894
2028,TLI3,year_group_6,0.979811132223894
2029,TLI3,year_group_6,0.979811132223894
2030,TLI3,year_group_6,0.979811132223894
2031,TLI3,year_group_6,0.979811132223894
2032,TLI3,year_group_6,0.979811132223894
2023,TLI4,year_group_6,0.993278907338101
2024,TLI4,year_group_6,0.993278907338101
2025,TLI4,year_group_6,0.993278907338101
2026,TLI4,year_group_6,0.993278907338101
2027,TLI4,year_group_6,0.993278907338101
2028,TLI4,year_group_6,0.993278907338101
2029,TLI4,year_group_6,0.993278907338101
2030,TLI4,year_group_6,0.993278907338101
2031,TLI4,year_group_6,0.993278907338101
2032,TLI4,year_group_6,0.993278907338101
2023,TLI5,year_group_6,0.999061706440501
2024,TLI5,year_group_6,0.999061706440501
2025,TLI5,year_group_6,0.999061706440501
2026,TLI5,year_group_6,0.999061706440501
2027,TLI5,year_group_6,0.999061706440501
2028,TLI5,year_group_6,0.999061706440501
2029,TLI5,year_group_6,0.999061706440501
2030,TLI5,year_group_6,0.999061706440501
2031,TLI5,year_group_6,0.999061706440501
2032,TLI5,year_group_6,0.999061706440501
2023,TLI6,year_group_6,0.992992407544031
2024,TLI6,year_group_6,0.992992407544031
2025,TLI6,year_group_6,0.992992407544031
2026,TLI6,year_group_6,0.992992407544031
2027,TLI6,year_group_6,0.992992407544031
2028,TLI6,year_group_6,0.992992407544031
2029,TLI6,year_group_6,0.992992407544031
2030,TLI6,year_group_6,0.992992407544031
2031,TLI6,year_group_6,0.992992407544031
2032,TLI6,year_group_6,0.992992407544031
2023,TLI7,year_group_6,0.998525578781572
2024,TLI7,year_group_6,0.998525578781572
2025,TLI7,year_group_6,0.998525578781572
2026,TLI7,year_group_6,0.998525578781572
2027,TLI7,year_group_6,0.998525578781572
2028,TLI7,year_group_6,0.998525578781572
2029,TLI7,year_group_6,0.998525578781572
2030,TLI7,year_group_6,0.998525578781572
2031,TLI7,year_group_6,0.998525578781572
2032,TLI7,year_group_6,0.998525578781572
2023,TLJ1,year_group_6,1.01983976403859
2024,TLJ1,year_group_6,1.01983976403859
2025,TLJ1,year_group_6,1.01983976403859
2026,TLJ1,year_group_6,1.01983976403859
2027,TLJ1,year_group_6,1.01983976403859
2028,TLJ1,year_group_6,1.01983976403859
2029,TLJ1,year_group_6,1.01983976403859
2030,TLJ1,year_group_6,1.01983976403859
2031,TLJ1,year_group_6,1.01983976403859
2032,TLJ1,year_group_6,1.01983976403859
2023,TLJ2,year_group_6,0.997735778100728
2024,TLJ2,year_group_6,0.997735778100728
2025,TLJ2,year_group_6,0.997735778100728
2026,TLJ2,year_group_6,0.997735778100728
2027,TLJ2,year_group_6,0.997735778100728
2028,TLJ2,year_group_6,0.997735778100728
2029,TLJ2,year_group_6,0.997735778100728
2030,TLJ2,year_group_6,0.997735778100728
2031,TLJ2,year_group_6,0.997735778100728
2032,TLJ2,year_group_6,0.997735778100728
2023,TLJ3,year_group_6,0.997512587437366
2024,TLJ3,year_group_6,0.997512587437366
2025,TLJ3,year_group_6,0.997512587437366
2026,TLJ3,year_group_6,0.997512587437366
2027,TLJ3,year_group_6,0.997512587437366
2028,TLJ3,year_group_6,0.997512587437366
2029,TLJ3,year_group_6,0.997512587437366
2030,TLJ3,year_group_6,0.997512587437366
2031,TLJ3,year_group_6,0.997512587437366
2032,TLJ3,year_group_6,0.997512587437366
2023,TLJ4,year_group_6,1.00623852085388
2024,TLJ4,year_group_6,1.00623852085388
2025,TLJ4,year_group_6,1.00623852085388
2026,TLJ4,year_group_6,1.00623852085388
2027,TLJ4,year_group_6,1.00623852085388
2028,TLJ4,year_group_6,1.00623852085388
2029,TLJ4,year_group_6,1.00623852085388
2030,TLJ4,year_group_6,1.00623852085388
2031,TLJ4,year_group_6,1.00623852085388
2032,TLJ4,year_group_6,1.00623852085388
2023,TLK1,year_group_6,0.999034049786099
2024,TLK1,year_group_6,0.999034049786099
2025,TLK1,year_group_6,0.999034049786099
2026,TLK1,year_group_6,0.999034049786099
2027,TLK1,year_group_6,0.999034049786099
2028,TLK1,year_group_6,0.999034049786099
2029,TLK1,year_group_6,0.999034049786099
2030,TLK1,year_group_6,0.999034049786099
2031,TLK1,year_group_6,0.999034049786099
2032,TLK1,year_group_6,0.999034049786099
2023,TLK2,year_group_6,1.00300185595294
2024,TLK2,year_group_6,1.00300185595294
2025,TLK2,year_group_6,1.00300185595294
2026,TLK2,year_group_6,1.00300185595294
2027,TLK2,year_group_6,1.00300185595294
2028,TLK2,year_group_6,1.00300185595294
2029,TLK2,year_group_6,1.00300185595294
2030,TLK2,year_group_6,1.00300185595294
2031,TLK2,year_group_6,1.00300185595294
2032,TLK2,year_group_6,1.00300185595294
2023,TLK3,year_group_6,1.00608436139683
2024,TLK3,year_group_6,1.00608436139683
2025,TLK3,year_group_6,1.00608436139683
2026,TLK3,year_group_6,1.00608436139683
2027,TLK3,year_group_6,1.00608436139683
2028,TLK3,year_group_6,1.00608436139683
2029,TLK3,year_group_6,1.00608436139683
2030,TLK3,year_group_6,1.00608436139683
2031,TLK3,year_group_6,1.00608436139683
2032,TLK3,year_group_6,1.00608436139683
2023,TLK4,year_group_6,1.00293681940764
2024,TLK4,year_group_6,1.00293681940764
2025,TLK4,year_group_6,1.00293681940764
2026,TLK4,year_group_6,1.00293681940764
2027,TLK4,year_group_6,1.00293681940764
2028,TLK4,year_group_6,1.00293681940764
2029,TLK4,year_group_6,1.00293681940764
2030,TLK4,year_group_6,1.00293681940764
2031,TLK4,year_group_6,1.00293681940764
2032,TLK4,year_group_6,1.00293681940764
2023,TLC1,year_group_7,0.976770150978273
2024,TLC1,year_group_7,0.976770150978273
2025,TLC1,year_group_7,0.976770150978273
2026,TLC1,year_group_7,0.976770150978273
2027,TLC1,year_group_7,0.976770150978273
2028,TLC1,year_group_7,0.976770150978273
2029,TLC1,year_group_7,0.976770150978273
2030,TLC1,year_group_7,0.976770150978273
2031,TLC1,year_group_7,0.976770150978273
2032,TLC1,year_group_7,0.976770150978273
2023,TLC2,year_group_7,0.984667440799489
2024,TLC2,year_group_7,0.984667440799489
2025,TLC2,year_group_7,0.984667440799489
2026,TLC2,year_group_7,0.984667440799489
2027,TLC2,year_group_7,0.984667440799489
2028,TLC2,year_group_7,0.984667440799489
2029,TLC2,year_group_7,0.984667440799489
2030,TLC2,year_group_7,0.984667440799489
2031,TLC2,year_group_7,0.984667440799489
2032,TLC2,year_group_7,0.984667440799489
2023,TLD1,year_group_7,1.05110829017282
2024,TLD1,year_group_7,1.05110829017282
2025,TLD1,year_group_7,1.05110829017282
2026,TLD1,year_group_7,1.05110829017282
2027,TLD1,year_group_7,1.05110829017282
2028,TLD1,year_group_7,1.05110829017282
2029,TLD1,year_group_7,1.05110829017282
2030,TLD1,year_group_7,1.05110829017282
2031,TLD1,year_group_7,1.05110829017282
2032,TLD1,year_group_7,1.05110829017282
2023,TLD3,year_group_7,0.970246916532766
2024,TLD3,year_group_7,0.970246916532766
2025,TLD3,year_group_7,0.970246916532766
2026,TLD3,year_group_7,0.970246916532766
2027,TLD3,year_group_7,0.970246916532766
2028,TLD3,year_group_7,0.970246916532766
2029,TLD3,year_group_7,0.970246916532766
2030,TLD3,year_group_7,0.970246916532766
2031,TLD3,year_group_7,0.970246916532766
2032,TLD3,year_group_7,0.970246916532766
2023,TLD4,year_group_7,0.970424142277885
2024,TLD4,year_group_7,0.970424142277885
2025,TLD4,year_group_7,0.970424142277885
2026,TLD4,year_group_7,0.970424142277885
2027,TLD4,year_group_7,0.970424142277885
2028,TLD4,year_group_7,0.970424142277885
2029,TLD4,year_group_7,0.970424142277885
2030,TLD4,year_group_7,0.970424142277885
2031,TLD4,year_group_7,0.970424142277885
2032,TLD4,year_group_7,0.970424142277885
2023,TLD6,year_group_7,0.995654940533871
2024,TLD6,year_group_7,0.995654940533871
2025,TLD6,year_group_7,0.995654940533871
2026,TLD6,year_group_7,0.995654940533871
2027,TLD6,year_group_7,0.995654940533871
2028,TLD6,year_group_7,0.995654940533871
2029,TLD6,year_group_7,0.995654940533871
2030,TLD6,year_group_7,0.995654940533871
2031,TLD6,year_group_7,0.995654940533871
2032,TLD6,year_group_7,0.995654940533871
2023,TLD7,year_group_7,0.979065450922377
2024,TLD7,year_group_7,0.979065450922377
2025,TLD7,year_group_7,0.979065450922377
2026,TLD7,year_group_7,0.979065450922377
2027,TLD7,year_group_7,0.979065450922377
2028,TLD7,year_group_7,0.979065450922377
2029,TLD7,year_group_7,0.979065450922377
2030,TLD7,year_group_7,0.979065450922377
2031,TLD7,year_group_7,0.979065450922377
2032,TLD7,year_group_7,0.979065450922377
2023,TLE1,year_group_7,0.988692815167091
2024,TLE1,year_group_7,0.988692815167091
2025,TLE1,year_group_7,0.988692815167091
2026,TLE1,year_group_7,0.988692815167091
2027,TLE1,year_group_7,0.988692815167091
2028,TLE1,year_group_7,0.988692815167091
2029,TLE1,year_group_7,0.988692815167091
2030,TLE1,year_group_7,0.988692815167091
2031,TLE1,year_group_7,0.988692815167091
2032,TLE1,year_group_7,0.988692815167091
2023,TLE2,year_group_7,1.04548639349899
2024,TLE2,year_group_7,1.04548639349899
2025,TLE2,year_group_7,1.04548639349899
2026,TLE2,year_group_7,1.04548639349899
2027,TLE2,year_group_7,1.04548639349899
2028,TLE2,year_group_7,1.04548639349899
2029,TLE2,year_group_7,1.04548639349899
2030,TLE2,year_group_7,1.04548639349899
2031,TLE2,year_group_7,1.04548639349899
2032,TLE2,year_group_7,1.04548639349899
2023,TLE3,year_group_7,0.974065964874248
2024,TLE3,year_group_7,0.974065964874248
2025,TLE3,year_group_7,0.974065964874248
2026,TLE3,year_group_7,0.974065964874248
2027,TLE3,year_group_7,0.974065964874248
2028,TLE3,year_group_7,0.974065964874248
2029,TLE3,year_group_7,0.974065964874248
2030,TLE3,year_group_7,0.974065964874248
2031,TLE3,year_group_7,0.974065964874248
2032,TLE3,year_group_7,0.974065964874248
2023,TLE4,year_group_7,0.967862193867946
2024,TLE4,year_group_7,0.967862193867946
2025,TLE4,year_group_7,0.967862193867946
2026,TLE4,year_group_7,0.967862193867946
2027,TLE4,year_group_7,0.967862193867946
2028,TLE4,year_group_7,0.967862193867946
2029,TLE4,year_group_7,0.967862193867946
2030,TLE4,year_group_7,0.967862193867946
2031,TLE4,year_group_7,0.967862193867946
2032,TLE4,year_group_7,0.967862193867946
2023,TLF1,year_group_7,0.97808957493816
2024,TLF1,year_group_7,0.97808957493816
2025,TLF1,year_group_7,0.97808957493816
2026,TLF1,year_group_7,0.97808957493816
2027,TLF1,year_group_7,0.97808957493816
2028,TLF1,year_group_7,0.97808957493816
2029,TLF1,year_group_7,0.97808957493816
2030,TLF1,year_group_7,0.97808957493816
2031,TLF1,year_group_7,0.97808957493816
2032,TLF1,year_group_7,0.97808957493816
2023,TLF2,year_group_7,0.97891353624623
2024,TLF2,year_group_7,0.97891353624623
2025,TLF2,year_group_7,0.97891353624623
2026,TLF2,year_group_7,0.97891353624623
2027,TLF2,year_group_7,0.97891353624623
2028,TLF2,year_group_7,0.97891353624623
2029,TLF2,year_group_7,0.97891353624623
2030,TLF2,year_group_7,0.97891353624623
2031,TLF2,year_group_7,0.97891353624623
2032,TLF2,year_group_7,0.97891353624623
2023,TLF3,year_group_7,1.04925018550977
2024,TLF3,year_group_7,1.04925018550977
2025,TLF3,year_group_7,1.04925018550977
2026,TLF3,year_group_7,1.04925018550977
2027,TLF3,year_group_7,1.04925018550977
2028,TLF3,year_group_7,1.04925018550977
2029,TLF3,year_group_7,1.04925018550977
2030,TLF3,year_group_7,1.04925018550977
2031,TLF3,year_group_7,1.04925018550977
2032,TLF3,year_group_7,1.04925018550977
2023,TLG1,year_group_7,1.02742717047942
2024,TLG1,year_group_7,1.02742717047942
2025,TLG1,year_group_7,1.02742717047942
2026,TLG1,year_group_7,1.02742717047942
2027,TLG1,year_group_7,1.02742717047942
2028,TLG1,year_group_7,1.02742717047942
2029,TLG1,year_group_7,1.02742717047942
2030,TLG1,year_group_7,1.02742717047942
2031,TLG1,year_group_7,1.02742717047942
2032,TLG1,year_group_7,1.02742717047942
2023,TLG2,year_group_7,0.996833991769934
2024,TLG2,year_group_7,0.996833991769934
2025,TLG2,year_group_7,0.996833991769934
2026,TLG2,year_group_7,0.996833991769934
2027,TLG2,year_group_7,0.996833991769934
2028,TLG2,year_group_7,0.996833991769934
2029,TLG2,year_group_7,0.996833991769934
2030,TLG2,year_group_7,0.996833991769934
2031,TLG2,year_group_7,0.996833991769934
2032,TLG2,year_group_7,0.996833991769934
2023,TLG3,year_group_7,0.966870491809824
2024,TLG3,year_group_7,0.966870491809824
2025,TLG3,year_group_7,0.966870491809824
2026,TLG3,year_group_7,0.966870491809824
2027,TLG3,year_group_7,0.966870491809824
2028,TLG3,year_group_7,0.966870491809824
2029,TLG3,year_group_7,0.966870491809824
2030,TLG3,year_group_7,0.966870491809824
2031,TLG3,year_group_7,0.966870491809824
2032,TLG3,year_group_7,0.966870491809824
2023,TLH1,year_group_7,0.98116641031842
2024,TLH1,year_group_7,0.98116641031842
2025,TLH1,year_group_7,0.98116641031842
2026,TLH1,year_group_7,0.98116641031842
2027,TLH1,year_group_7,0.98116641031842
2028,TLH1,year_group_7,0.98116641031842
2029,TLH1,year_group_7,0.98116641031842
2030,TLH1,year_group_7,0.98116641031842
2031,TLH1,year_group_7,0.98116641031842
2032,TLH1,year_group_7,0.98116641031842
2023,TLH2,year_group_7,1.03112617405408
2024,TLH2,year_group_7,1.03112617405408
2025,TLH2,year_group_7,1.03112617405408
2026,TLH2,year_group_7,1.03112617405408
2027,TLH2,year_group_7,1.03112617405408
2028,TLH2,year_group_7,1.03112617405408
2029,TLH2,year_group_7,1.03112617405408
2030,TLH2,year_group_7,1.03112617405408
2031,TLH2,year_group_7,1.03112617405408
2032,TLH2,year_group_7,1.03112617405408
2023,TLH3,year_group_7,1.00869057729056
2024,TLH3,year_group_7,1.00869057729056
2025,TLH3,year_group_7,1.00869057729056
2026,TLH3,year_group_7,1.00869057729056
2027,TLH3,year_group_7,1.00869057729056
2028,TLH3,year_group_7,1.00869057729056
2029,TLH3,year_group_7,1.00869057729056
2030,TLH3,year_group_7,1.00869057729056
2031,TLH3,year_group_7,1.00869057729056
2032,TLH3,year_group_7,1.00869057729056
2023,TLI3,year_group_7,1.01441645540322
2024,TLI3,year_group_7,1.01441645540322
2025,TLI3,year_group_7,1.01441645540322
2026,TLI3,year_group_7,1.01441645540322
2027,TLI3,year_group_7,1.01441645540322
2028,TLI3,year_group_7,1.01441645540322
2029,TLI3,year_group_7,1.01441645540322
2030,TLI3,year_group_7,1.01441645540322
2031,TLI3,year_group_7,1.01441645540322
2032,TLI3,year_group_7,1.01441645540322
