year,itl22cd,nc_year,headcount,previous_headcount,proportion_continuing
2021,TLJ1,year_group_5,29737,29521,1.0073168253108
2021,TLJ1,year_group_6,30140,29798,1.01147728035439
2021,TLJ1,year_group_7,29060,28986,1.00255295659974
2021,TLJ1,year_group_8,28488,28337,1.00532872216537
2021,TLJ1,year_group_9,28791,28724,1.0023325442139
2022,TLJ1,year_group_1,28654,27912,1.02658354829464
2022,TLJ1,year_group_10,29137,28791,1.01201764440276
2022,TLJ1,year_group_11,27444,27441,1.0001093254619
2022,TLJ1,year_group_12,15442,26090,0.591874281333844
2022,TLJ1,year_group_13,14376,15559,0.923966835914905
2022,TLJ1,year_group_14,38,14405,0.00263797292606734
2022,TLJ1,year_group_2,29382,28869,1.01776992621844
2022,TLJ1,year_group_3,29128,28724,1.01406489346888
2022,TLJ1,year_group_4,28942,28439,1.01768697914835
2022,TLJ1,year_group_5,29764,29271,1.01684260872536
2022,TLJ1,year_group_6,30327,29737,1.01984060261627
2022,TLJ1,year_group_7,30101,30140,0.99870603848706
2022,TLJ1,year_group_8,29381,29060,1.01104611149346
2022,TLJ1,year_group_9,28673,28488,1.00649396237012
2012,TLJ2,year_group_1,29341,29098,1.00835108942195
2012,TLJ2,year_group_10,26563,26450,1.00427221172023
2012,TLJ2,year_group_11,26266,26452,0.992968395584455
2012,TLJ2,year_group_12,8366,25780,0.324515128006206
2012,TLJ2,year_group_13,6493,8302,0.782100698626837
2012,TLJ2,year_group_14,26,6495,0.00400307929176289
2012,TLJ2,year_group_2,28083,28093,0.99964403944043
2012,TLJ2,year_group_3,26892,27172,0.989695274547328
2012,TLJ2,year_group_4,26702,26811,0.995934504494424
2012,TLJ2,year_group_5,26094,26159,0.997515195534998
2012,TLJ2,year_group_6,24752,24799,0.998104762288802
2012,TLJ2,year_group_7,24795,25171,0.985062174724882
2012,TLJ2,year_group_8,25308,25284,1.00094921689606
2012,TLJ2,year_group_9,26128,26138,0.99961741525748
2013,TLJ2,year_group_1,30354,30195,1.00526577247889
2013,TLJ2,year_group_10,26185,26128,1.00218156766687
2013,TLJ2,year_group_11,26394,26563,0.993637766818507
2013,TLJ2,year_group_12,8633,26266,0.328675854717125
2013,TLJ2,year_group_13,6415,8366,0.766794166865886
2013,TLJ2,year_group_14,14,6493,0.00215616818111813
2013,TLJ2,year_group_2,29349,29341,1.00027265601036
2013,TLJ2,year_group_3,27819,28083,0.990599294947121
2013,TLJ2,year_group_4,26821,26892,0.997359809608806
2013,TLJ2,year_group_5,26658,26702,0.998352183357052
2013,TLJ2,year_group_6,26038,26094,0.997853912776884
2013,TLJ2,year_group_7,24279,24752,0.980890433096315
2013,TLJ2,year_group_8,24892,24795,1.0039120790482
2013,TLJ2,year_group_9,25378,25308,1.00276592381856
2014,TLJ2,year_group_1,30152,29991,1.00536827714981
2014,TLJ2,year_group_10,25427,25378,1.0019308062101
2014,TLJ2,year_group_11,26007,26185,0.993202215008593
2014,TLJ2,year_group_12,8580,26394,0.32507388042737
2014,TLJ2,year_group_13,6716,8633,0.777945094405189
2014,TLJ2,year_group_14,2,6415,0.000311769290724864
2014,TLJ2,year_group_2,30301,30354,0.998253936878171
2014,TLJ2,year_group_3,29042,29349,0.989539677672152
2014,TLJ2,year_group_4,27730,27819,0.996800747690427
2014,TLJ2,year_group_5,26714,26821,0.996010588717796
2014,TLJ2,year_group_6,26608,26658,0.998124390426889
2014,TLJ2,year_group_7,25480,26038,0.978569782625394
2014,TLJ2,year_group_8,24345,24279,1.00271839861609
2014,TLJ2,year_group_9,24906,24892,1.00056242969629
2015,TLJ2,year_group_1,30870,30681,1.00616016427105
2015,TLJ2,year_group_10,24921,24906,1.00060226451457
2015,TLJ2,year_group_11,25296,25427,0.994847996224486
2015,TLJ2,year_group_12,8446,26007,0.324758718806475
2015,TLJ2,year_group_13,6742,8580,0.785780885780886
2015,TLJ2,year_group_14,114,6716,0.01697438951757
2015,TLJ2,year_group_2,30147,30152,0.999834173520828
2015,TLJ2,year_group_3,30065,30301,0.992211478169037
2015,TLJ2,year_group_4,29032,29042,0.999655671097032
2015,TLJ2,year_group_5,27693,27730,0.998665705012622
2015,TLJ2,year_group_6,26690,26714,0.999101594669462
2015,TLJ2,year_group_7,26237,26608,0.986056825015033
2015,TLJ2,year_group_8,25505,25480,1.00098116169545
2015,TLJ2,year_group_9,24295,24345,0.997946190182789
2016,TLJ2,year_group_1,31526,31339,1.00596700596701
2016,TLJ2,year_group_10,24307,24295,1.00049392879193
2016,TLJ2,year_group_11,24684,24921,0.990489948236427
2016,TLJ2,year_group_12,8082,25296,0.31949715370019
2016,TLJ2,year_group_13,6773,8446,0.801918067724367
2016,TLJ2,year_group_14,30,6742,0.00444971818451498
2016,TLJ2,year_group_2,30873,30870,1.00009718172983
2016,TLJ2,year_group_3,29840,30147,0.989816565495738
2016,TLJ2,year_group_4,29991,30065,0.997538666223183
2016,TLJ2,year_group_5,28924,29032,0.996279966933039
2016,TLJ2,year_group_6,27657,27693,0.998700032499188
2016,TLJ2,year_group_7,26067,26690,0.976657924316223
2016,TLJ2,year_group_8,26198,26237,0.998513549567405
2016,TLJ2,year_group_9,25499,25505,0.99976475200941
2017,TLJ2,year_group_1,31409,31374,1.00111557340473
2017,TLJ2,year_group_10,25433,25499,0.997411663202478
2017,TLJ2,year_group_11,23985,24307,0.986752787262928
2017,TLJ2,year_group_12,7584,24684,0.307243558580457
2017,TLJ2,year_group_13,6650,8082,0.822816134620144
2017,TLJ2,year_group_14,13,6773,0.00191938579654511
2017,TLJ2,year_group_2,31427,31526,0.996859734822052
2017,TLJ2,year_group_3,30525,30873,0.988728014770188
2017,TLJ2,year_group_4,29675,29840,0.994470509383378
2017,TLJ2,year_group_5,29788,29991,0.993231302724151
2017,TLJ2,year_group_6,28729,28924,0.993258193887429
2017,TLJ2,year_group_7,26943,27657,0.974183750949127
2017,TLJ2,year_group_8,26024,26067,0.998350404726282
2017,TLJ2,year_group_9,26097,26198,0.996144743873578
2018,TLJ2,year_group_1,30230,30184,1.00152398621786
2018,TLJ2,year_group_10,25893,26097,0.992183009541326
2018,TLJ2,year_group_11,25097,25433,0.98678881767782
2018,TLJ2,year_group_12,7280,23985,0.303523035230352
2018,TLJ2,year_group_13,6441,7584,0.849287974683544
2018,TLJ2,year_group_14,18,6650,0.00270676691729323
2018,TLJ2,year_group_2,31361,31409,0.998471775605718
2018,TLJ2,year_group_3,31102,31427,0.989658573837783
2018,TLJ2,year_group_4,30425,30525,0.996723996723997
2018,TLJ2,year_group_5,29586,29675,0.997000842459983
2018,TLJ2,year_group_6,29708,29788,0.997314354773734
2018,TLJ2,year_group_7,28033,28729,0.975773608548853
2018,TLJ2,year_group_8,26873,26943,0.997401922577293
2018,TLJ2,year_group_9,25942,26024,0.996849062403935
2019,TLJ2,year_group_1,29849,29718,1.0044081028333
2019,TLJ2,year_group_10,25850,25942,0.996453627322489
2019,TLJ2,year_group_11,25656,25893,0.990846947051327
2019,TLJ2,year_group_12,7549,25097,0.300792923456987
2019,TLJ2,year_group_13,6351,7280,0.87239010989011
2019,TLJ2,year_group_14,19,6441,0.00294985250737463
2019,TLJ2,year_group_2,30220,30230,0.999669202778697
2019,TLJ2,year_group_3,31126,31361,0.992506616498198
2019,TLJ2,year_group_4,31012,31102,0.997106295415086
2019,TLJ2,year_group_5,30287,30425,0.995464256368118
2019,TLJ2,year_group_6,29497,29586,0.996991820455621
2019,TLJ2,year_group_7,28928,29708,0.973744445940487
2019,TLJ2,year_group_8,27960,28033,0.997395926229801
2019,TLJ2,year_group_9,26765,26873,0.995981096267629
2020,TLJ2,year_group_1,29674,29769,0.996808760791427
2020,TLJ2,year_group_10,26694,26765,0.997347281898001
2020,TLJ2,year_group_11,25638,25850,0.991798839458414
2020,TLJ2,year_group_12,7670,25656,0.298955410040536
2020,TLJ2,year_group_13,6635,7549,0.878924360842496
2020,TLJ2,year_group_14,17,6351,0.00267674381987089
2020,TLJ2,year_group_2,29698,29849,0.994941204060438
2020,TLJ2,year_group_3,29789,30220,0.985737921906022
2020,TLJ2,year_group_4,31029,31126,0.996883634260747
2020,TLJ2,year_group_5,30786,31012,0.992712498387721
2020,TLJ2,year_group_6,30037,30287,0.99174563344009
2020,TLJ2,year_group_7,28698,29497,0.972912499576228
2020,TLJ2,year_group_8,28751,28928,0.993881360619469
2020,TLJ2,year_group_9,27774,27960,0.993347639484979
2021,TLJ2,year_group_1,29807,29580,1.00767410412441
2021,TLJ2,year_group_10,27709,27774,0.997659681716713
2021,TLJ2,year_group_11,26456,26694,0.991084138757773
2021,TLJ2,year_group_12,7150,25638,0.278882908183166
2021,TLJ2,year_group_13,6804,7670,0.887092568448501
2021,TLJ2,year_group_14,22,6635,0.00331574981160512
2021,TLJ2,year_group_2,29761,29674,1.00293185954034
2021,TLJ2,year_group_3,29505,29698,0.993501245875143
2021,TLJ2,year_group_4,29799,29789,1.00033569438383
2021,TLJ2,year_group_5,30952,31029,0.997518450481807
2021,TLJ2,year_group_6,30734,30786,0.998310920548301
2021,TLJ2,year_group_7,29068,30037,0.967739787595299
2021,TLJ2,year_group_8,28613,28698,0.997038121123423
2021,TLJ2,year_group_9,28644,28751,0.996278390316859
2022,TLJ2,year_group_1,29213,28790,1.01469260159778
2022,TLJ2,year_group_10,28711,28644,1.00233905879067
2022,TLJ2,year_group_11,27558,27709,0.994550507055469
2022,TLJ2,year_group_12,7282,26456,0.275249470819474
2022,TLJ2,year_group_13,6400,7150,0.895104895104895
2022,TLJ2,year_group_14,17,6804,0.00249853027630805
2022,TLJ2,year_group_2,30036,29807,1.00768275908344
2022,TLJ2,year_group_3,29873,29761,1.00376331440476
2022,TLJ2,year_group_4,29823,29505,1.01077783426538
2022,TLJ2,year_group_5,29996,29799,1.00661096009933
2022,TLJ2,year_group_6,31125,30952,1.00558929956061
2022,TLJ2,year_group_7,29980,30734,0.975466909611505
2022,TLJ2,year_group_8,29158,29068,1.00309618824825
2022,TLJ2,year_group_9,28569,28613,0.998462237444518
2012,TLJ3,year_group_1,20774,20668,1.0051287013741
2012,TLJ3,year_group_10,18676,18675,1.00005354752343
2012,TLJ3,year_group_11,19091,19320,0.988146997929607
2012,TLJ3,year_group_12,1892,18846,0.100392656266582
2012,TLJ3,year_group_13,1428,1771,0.806324110671937
2012,TLJ3,year_group_14,13,1427,0.00911002102312544
2012,TLJ3,year_group_2,20112,20100,1.00059701492537
2012,TLJ3,year_group_3,19653,19771,0.994031662536038
2012,TLJ3,year_group_4,19075,19075,1
2012,TLJ3,year_group_5,18471,18512,0.99778522039758
2012,TLJ3,year_group_6,17957,17941,1.00089181205061
2012,TLJ3,year_group_7,17443,18170,0.959988992845349
2012,TLJ3,year_group_8,18015,18039,0.998669549309829
2012,TLJ3,year_group_9,18713,18687,1.00139134157436
2013,TLJ3,year_group_1,21460,21352,1.00505807418509
2013,TLJ3,year_group_10,18701,18713,0.999358734569551
2013,TLJ3,year_group_11,18537,18676,0.99255729278218
2013,TLJ3,year_group_12,1772,19091,0.0928186056256875
2013,TLJ3,year_group_13,1576,1892,0.832980972515856
2013,TLJ3,year_group_14,20,1428,0.0140056022408964
2013,TLJ3,year_group_2,20706,20774,0.996726677577741
2013,TLJ3,year_group_3,19944,20112,0.991646778042959
2013,TLJ3,year_group_4,19604,19653,0.997506741973236
2013,TLJ3,year_group_5,18996,19075,0.995858453473132
2013,TLJ3,year_group_6,18405,18471,0.996426831248985
2013,TLJ3,year_group_7,17169,17957,0.956117391546472
2013,TLJ3,year_group_8,17425,17443,0.998968067419595
2013,TLJ3,year_group_9,17978,18015,0.997946155981127
2014,TLJ3,year_group_1,21318,21229,1.00419237835037
2014,TLJ3,year_group_10,17971,17978,0.999610635220825
2014,TLJ3,year_group_11,18586,18701,0.993850596224801
2014,TLJ3,year_group_12,1953,18537,0.105356853859848
2014,TLJ3,year_group_13,1394,1772,0.786681715575621
2014,TLJ3,year_group_14,30,1576,0.0190355329949239
2014,TLJ3,year_group_2,21429,21460,0.998555452003728
2014,TLJ3,year_group_3,20557,20706,0.992804018158988
2014,TLJ3,year_group_4,19848,19944,0.995186522262335
2014,TLJ3,year_group_5,19560,19604,0.997755560089778
2014,TLJ3,year_group_6,18916,18996,0.995788587070962
2014,TLJ3,year_group_7,17676,18405,0.96039119804401
2014,TLJ3,year_group_8,17194,17169,1.00145611276137
2014,TLJ3,year_group_9,17401,17425,0.998622668579627
2015,TLJ3,year_group_1,21889,21768,1.00555861815509
2015,TLJ3,year_group_10,17447,17401,1.00264352623412
2015,TLJ3,year_group_11,17832,17971,0.992265316342997
2015,TLJ3,year_group_12,1866,18586,0.100398149144517
2015,TLJ3,year_group_13,1470,1953,0.752688172043011
2015,TLJ3,year_group_14,52,1394,0.0373027259684362
2015,TLJ3,year_group_2,21316,21318,0.999906182568721
2015,TLJ3,year_group_3,21308,21429,0.994353446264408
2015,TLJ3,year_group_4,20528,20557,0.99858928832028
2015,TLJ3,year_group_5,19847,19848,0.999949617089883
2015,TLJ3,year_group_6,19533,19560,0.99861963190184
2015,TLJ3,year_group_7,18198,18916,0.962042715161768
2015,TLJ3,year_group_8,17674,17676,0.999886852229011
2015,TLJ3,year_group_9,17199,17194,1.00029079911597
2016,TLJ3,year_group_1,22570,22503,1.00297738079367
2016,TLJ3,year_group_10,17199,17199,1
2016,TLJ3,year_group_11,17275,17447,0.990141571616897
2016,TLJ3,year_group_12,1682,17832,0.0943248093315388
2016,TLJ3,year_group_13,1519,1866,0.814040728831726
2016,TLJ3,year_group_14,39,1470,0.026530612244898
2016,TLJ3,year_group_2,21890,21889,1.00004568504728
2016,TLJ3,year_group_3,21205,21316,0.994792644023269
2016,TLJ3,year_group_4,21270,21308,0.998216632250798
2016,TLJ3,year_group_5,20484,20528,0.997856586126267
2016,TLJ3,year_group_6,19729,19847,0.994054517055474
2016,TLJ3,year_group_7,18774,19533,0.961142681615727
2016,TLJ3,year_group_8,18148,18198,0.997252445323662
2016,TLJ3,year_group_9,17636,17674,0.997849949077741
2017,TLJ3,year_group_1,22536,22549,0.999423477759546
2017,TLJ3,year_group_10,17560,17636,0.995690632796552
2017,TLJ3,year_group_11,16917,17199,0.983603697889412
2017,TLJ3,year_group_12,1676,17275,0.0970188133140376
2017,TLJ3,year_group_13,1381,1682,0.821046373365042
2017,TLJ3,year_group_14,30,1519,0.0197498354180382
2017,TLJ3,year_group_2,22500,22570,0.996898537882144
2017,TLJ3,year_group_3,21711,21890,0.991822750114207
2017,TLJ3,year_group_4,21117,21205,0.995850035369017
2017,TLJ3,year_group_5,21177,21270,0.995627644569817
2017,TLJ3,year_group_6,20399,20484,0.995850419839875
2017,TLJ3,year_group_7,18843,19729,0.955091489685235
2017,TLJ3,year_group_8,18709,18774,0.996537764994141
2017,TLJ3,year_group_9,18026,18148,0.993277496142826
2018,TLJ3,year_group_1,21887,21886,1.00004569130951
2018,TLJ3,year_group_10,17943,18026,0.995395539775879
2018,TLJ3,year_group_11,17368,17560,0.989066059225513
2018,TLJ3,year_group_12,1539,16917,0.0909735768753325
2018,TLJ3,year_group_13,1457,1676,0.869331742243437
2018,TLJ3,year_group_14,20,1381,0.0144822592324403
2018,TLJ3,year_group_2,22468,22536,0.996982605608804
2018,TLJ3,year_group_3,22339,22500,0.992844444444444
2018,TLJ3,year_group_4,21625,21711,0.996038874303349
2018,TLJ3,year_group_5,21019,21117,0.99535918927878
2018,TLJ3,year_group_6,21040,21177,0.993530717287623
2018,TLJ3,year_group_7,19467,20399,0.95431148585715
2018,TLJ3,year_group_8,18753,18843,0.995223690495144
2018,TLJ3,year_group_9,18616,18709,0.995029130365065
2019,TLJ3,year_group_1,21591,21510,1.00376569037657
2019,TLJ3,year_group_10,18547,18616,0.996293510958315
2019,TLJ3,year_group_11,17809,17943,0.9925319065931
2019,TLJ3,year_group_12,1605,17368,0.0924113311837863
2019,TLJ3,year_group_13,1341,1539,0.871345029239766
2019,TLJ3,year_group_14,32,1457,0.0219629375428964
2019,TLJ3,year_group_2,21887,21887,1
2019,TLJ3,year_group_3,22375,22468,0.995860779775681
2019,TLJ3,year_group_4,22260,22339,0.99646358386678
2019,TLJ3,year_group_5,21618,21625,0.999676300578035
2019,TLJ3,year_group_6,20965,21019,0.99743089585613
2019,TLJ3,year_group_7,19997,21040,0.950427756653992
2019,TLJ3,year_group_8,19442,19467,0.998715775414805
2019,TLJ3,year_group_9,18688,18753,0.996533887911268
2020,TLJ3,year_group_1,21456,21445,1.00051294007927
2020,TLJ3,year_group_10,18647,18688,0.997806078767123
2020,TLJ3,year_group_11,18460,18547,0.995309214428209
2020,TLJ3,year_group_12,1771,17809,0.099444101297097
2020,TLJ3,year_group_13,1480,1605,0.922118380062305
2020,TLJ3,year_group_14,18,1341,0.0134228187919463
2020,TLJ3,year_group_2,21485,21591,0.995090546987171
2020,TLJ3,year_group_3,21680,21887,0.990542331064102
2020,TLJ3,year_group_4,22205,22375,0.992402234636872
2020,TLJ3,year_group_5,22152,22260,0.995148247978437
2020,TLJ3,year_group_6,21489,21618,0.994032750485706
2020,TLJ3,year_group_7,19894,20965,0.948914858096828
2020,TLJ3,year_group_8,19873,19997,0.993799069860479
2020,TLJ3,year_group_9,19330,19442,0.994239275794671
2021,TLJ3,year_group_1,21412,21210,1.00952380952381
2021,TLJ3,year_group_10,19317,19330,0.999327470253492
2021,TLJ3,year_group_11,18611,18647,0.998069394540677
2021,TLJ3,year_group_12,1830,18460,0.0991332611050921
2021,TLJ3,year_group_13,1623,1771,0.916431394692264
2021,TLJ3,year_group_14,4,1480,0.0027027027027027
2021,TLJ3,year_group_2,21649,21456,1.00899515287099
2021,TLJ3,year_group_3,21516,21485,1.00144286711659
2021,TLJ3,year_group_4,21711,21680,1.00142988929889
2021,TLJ3,year_group_5,22265,22205,1.00270209412295
2021,TLJ3,year_group_6,22149,22152,0.999864572047671
2021,TLJ3,year_group_7,20464,21489,0.952301177346549
2021,TLJ3,year_group_8,19941,19894,1.00236252136323
2021,TLJ3,year_group_9,19904,19873,1.00155990539929
2022,TLJ3,year_group_1,20943,20559,1.01867795126222
2022,TLJ3,year_group_10,19991,19904,1.0043709807074
2022,TLJ3,year_group_11,19267,19317,0.997411606357095
2022,TLJ3,year_group_12,1627,18611,0.0874214174412982
2022,TLJ3,year_group_13,1735,1830,0.948087431693989
2022,TLJ3,year_group_14,6,1623,0.00369685767097967
2022,TLJ3,year_group_2,21595,21412,1.00854660937792
2022,TLJ3,year_group_3,21798,21649,1.00688253499007
2022,TLJ3,year_group_4,21717,21516,1.00934188510876
2022,TLJ3,year_group_5,21897,21711,1.00856708580904
2022,TLJ3,year_group_6,22402,22265,1.00615315517629
2022,TLJ3,year_group_7,21133,22149,0.954128854575827
2022,TLJ3,year_group_8,20501,20464,1.00180805316654
2022,TLJ3,year_group_9,19956,19941,1.00075221904619
2012,TLK3,year_group_1,5517,5463,1.00988467874794
2012,TLK3,year_group_10,5747,5701,1.00806875986669
2012,TLK3,year_group_11,5862,5904,0.992886178861789
2012,TLK3,year_group_12,1716,5703,0.300894266175697
2012,TLK3,year_group_13,1395,1771,0.787690570299266
2012,TLK3,year_group_14,0,1333,0
2012,TLK3,year_group_2,5408,5335,1.0136832239925
2012,TLK3,year_group_3,5340,5305,1.00659754948162
2012,TLK3,year_group_4,5204,5113,1.0177977703892
2012,TLK3,year_group_5,5217,5170,1.00909090909091
2012,TLK3,year_group_6,5143,5117,1.00508110220833
2012,TLK3,year_group_7,5234,5213,1.00402839056206
2012,TLK3,year_group_8,5479,5422,1.01051272593139
2012,TLK3,year_group_9,5630,5604,1.00463954318344
2013,TLK3,year_group_1,5520,5466,1.00987925356751
2013,TLK3,year_group_10,5659,5630,1.00515097690941
2013,TLK3,year_group_11,5701,5747,0.991995823908126
2013,TLK3,year_group_12,1687,5862,0.287785738655749
2013,TLK3,year_group_13,1294,1716,0.754079254079254
2013,TLK3,year_group_14,0,1395,0
2013,TLK3,year_group_2,5578,5517,1.0110567337321
2013,TLK3,year_group_3,5495,5408,1.01608727810651
2013,TLK3,year_group_4,5396,5340,1.01048689138577
2013,TLK3,year_group_5,5244,5204,1.00768639508071
2013,TLK3,year_group_6,5257,5217,1.00766724170979
2013,TLK3,year_group_7,5177,5143,1.00661092747424
2013,TLK3,year_group_8,5281,5234,1.00897974780283
2013,TLK3,year_group_9,5519,5479,1.00730060229969
2014,TLK3,year_group_1,5707,5628,1.01403695806681
2014,TLK3,year_group_10,5526,5519,1.0012683457148
2014,TLK3,year_group_11,5580,5659,0.98603993638452
2014,TLK3,year_group_12,1638,5701,0.287318014383442
2014,TLK3,year_group_13,1299,1687,0.770005927682276
2014,TLK3,year_group_14,0,1294,0
2014,TLK3,year_group_2,5630,5520,1.01992753623188
2014,TLK3,year_group_3,5666,5578,1.01577626389387
2014,TLK3,year_group_4,5573,5495,1.01419472247498
2014,TLK3,year_group_5,5469,5396,1.01352853965901
2014,TLK3,year_group_6,5330,5244,1.0163996948894
2014,TLK3,year_group_7,5227,5257,0.99429332318813
2014,TLK3,year_group_8,5188,5177,1.00212478269268
2014,TLK3,year_group_9,5292,5281,1.00208293883734
2015,TLK3,year_group_1,5758,5671,1.0153412096632
2015,TLK3,year_group_10,5282,5292,0.998110355253212
2015,TLK3,year_group_11,5467,5526,0.989323199420919
2015,TLK3,year_group_12,1569,5580,0.281182795698925
2015,TLK3,year_group_13,1287,1638,0.785714285714286
2015,TLK3,year_group_14,6,1299,0.0046189376443418
2015,TLK3,year_group_2,5774,5707,1.01173996845979
2015,TLK3,year_group_3,5714,5630,1.01492007104796
2015,TLK3,year_group_4,5711,5666,1.00794211083657
2015,TLK3,year_group_5,5622,5573,1.00879239188947
2015,TLK3,year_group_6,5534,5469,1.01188517096361
2015,TLK3,year_group_7,5279,5330,0.990431519699812
2015,TLK3,year_group_8,5254,5227,1.00516548689497
2015,TLK3,year_group_9,5230,5188,1.00809560524287
2016,TLK3,year_group_1,6097,6007,1.01498252039288
2016,TLK3,year_group_10,5249,5230,1.00363288718929
2016,TLK3,year_group_11,5198,5282,0.984096932979932
2016,TLK3,year_group_12,1369,5467,0.250411560270715
2016,TLK3,year_group_13,1225,1569,0.780752071383047
2016,TLK3,year_group_14,4,1287,0.00310800310800311
2016,TLK3,year_group_2,5822,5758,1.01111497047586
2016,TLK3,year_group_3,5847,5774,1.01264288188431
2016,TLK3,year_group_4,5771,5714,1.00997549877494
2016,TLK3,year_group_5,5769,5711,1.01015583960777
2016,TLK3,year_group_6,5698,5622,1.01351832088225
2016,TLK3,year_group_7,5499,5534,0.993675460787857
2016,TLK3,year_group_8,5334,5279,1.01041863989392
2016,TLK3,year_group_9,5252,5254,0.999619337647507
2017,TLK3,year_group_1,6077,6026,1.00846332558911
2017,TLK3,year_group_10,5249,5252,0.99942878903275
2017,TLK3,year_group_11,5176,5249,0.986092589064584
2017,TLK3,year_group_12,1292,5198,0.248557137360523
2017,TLK3,year_group_13,971,1369,0.70927684441198
2017,TLK3,year_group_14,0,1225,0
2017,TLK3,year_group_2,6156,6097,1.00967689027391
2017,TLK3,year_group_3,5856,5822,1.00583991755411
2017,TLK3,year_group_4,5865,5847,1.00307850179579
2017,TLK3,year_group_5,5818,5771,1.00814416912147
2017,TLK3,year_group_6,5807,5769,1.00658693014387
2017,TLK3,year_group_7,5629,5698,0.987890487890488
2017,TLK3,year_group_8,5478,5499,0.996181123840698
2017,TLK3,year_group_9,5297,5334,0.993063367079115
2018,TLK3,year_group_1,6004,5937,1.01128516085565
2018,TLK3,year_group_10,5283,5297,0.997356994525203
2018,TLK3,year_group_11,5150,5249,0.981139264621833
2018,TLK3,year_group_12,1093,5176,0.211166924265842
2018,TLK3,year_group_13,998,1292,0.772445820433437
2018,TLK3,year_group_14,1,971,0.00102986611740474
2018,TLK3,year_group_2,6151,6077,1.01217706104986
2018,TLK3,year_group_3,6230,6156,1.01202079272255
2018,TLK3,year_group_4,5915,5856,1.01007513661202
2018,TLK3,year_group_5,5933,5865,1.01159420289855
2018,TLK3,year_group_6,5864,5818,1.00790649707803
2018,TLK3,year_group_7,5781,5807,0.99552264508352
2018,TLK3,year_group_8,5622,5629,0.998756439864985
2018,TLK3,year_group_9,5474,5478,0.999269806498722
2019,TLK3,year_group_1,5783,5697,1.01509566438476
2019,TLK3,year_group_10,5484,5474,1.0018268176836
2019,TLK3,year_group_11,5257,5283,0.995078553851978
2019,TLK3,year_group_12,959,5150,0.18621359223301
2019,TLK3,year_group_13,861,1093,0.787740164684355
2019,TLK3,year_group_14,1,998,0.00100200400801603
2019,TLK3,year_group_2,6066,6004,1.01032644903398
2019,TLK3,year_group_3,6209,6151,1.0094293610795
2019,TLK3,year_group_4,6264,6230,1.00545746388443
2019,TLK3,year_group_5,5967,5915,1.00879120879121
2019,TLK3,year_group_6,5973,5933,1.00674195179504
2019,TLK3,year_group_7,5866,5864,1.00034106412005
2019,TLK3,year_group_8,5801,5781,1.00345960906418
2019,TLK3,year_group_9,5599,5622,0.995908929206688
2020,TLK3,year_group_1,5727,5653,1.01309039448081
2020,TLK3,year_group_10,5568,5599,0.994463297017325
2020,TLK3,year_group_11,5415,5484,0.987417943107221
2020,TLK3,year_group_12,1145,5257,0.217804831653034
2020,TLK3,year_group_13,841,959,0.876955161626695
2020,TLK3,year_group_14,0,861,0
2020,TLK3,year_group_2,5805,5783,1.00380425384748
2020,TLK3,year_group_3,6077,6066,1.00181338608638
2020,TLK3,year_group_4,6247,6209,1.00612014817201
2020,TLK3,year_group_5,6260,6264,0.999361430395913
2020,TLK3,year_group_6,5957,5967,0.998324115971175
2020,TLK3,year_group_7,5898,5973,0.987443495730789
2020,TLK3,year_group_8,5852,5866,0.997613365155131
2020,TLK3,year_group_9,5769,5801,0.994483709705223
2021,TLK3,year_group_1,5606,5540,1.01191335740072
2021,TLK3,year_group_10,5745,5769,0.995839833593344
2021,TLK3,year_group_11,5525,5568,0.992277298850575
2021,TLK3,year_group_12,1010,5415,0.1865189289012
2021,TLK3,year_group_13,973,1145,0.849781659388646
2021,TLK3,year_group_14,0,841,0
2021,TLK3,year_group_2,5812,5727,1.01484197660206
2021,TLK3,year_group_3,5856,5805,1.00878552971576
2021,TLK3,year_group_4,6138,6077,1.01003784762218
2021,TLK3,year_group_5,6293,6247,1.00736353449656
2021,TLK3,year_group_6,6287,6260,1.00431309904153
2021,TLK3,year_group_7,5948,5957,0.998489172402216
2021,TLK3,year_group_8,5894,5898,0.999321804001356
2021,TLK3,year_group_9,5821,5852,0.994702665755297
2022,TLK3,year_group_1,5491,5386,1.01949498700334
2022,TLK3,year_group_10,5815,5821,0.998969249269885
2022,TLK3,year_group_11,5680,5745,0.988685813751088
2022,TLK3,year_group_12,863,5525,0.156199095022624
2022,TLK3,year_group_13,844,1010,0.835643564356436
2022,TLK3,year_group_14,0,973,0
2022,TLK3,year_group_2,5691,5606,1.0151623260792
2022,TLK3,year_group_3,5866,5812,1.00929112181693
2022,TLK3,year_group_4,5967,5856,1.01895491803279
2022,TLK3,year_group_5,6202,6138,1.01042684913653
2022,TLK3,year_group_6,6346,6293,1.00842205625298
2022,TLK3,year_group_7,6256,6287,0.995069190392874
2022,TLK3,year_group_8,5919,5948,0.995124411566913
2022,TLK3,year_group_9,5882,5894,0.997964031218188
2012,TLC2,year_group_1,15066,15055,1.00073065426769
2012,TLC2,year_group_10,14857,14831,1.00175308475491
2012,TLC2,year_group_11,15271,15326,0.996411327156466
2012,TLC2,year_group_12,6623,15020,0.440945406125166
2012,TLC2,year_group_13,5251,6695,0.784316654219567
2012,TLC2,year_group_14,65,5199,0.0125024043085209
2012,TLC2,year_group_2,14914,14965,0.996592048112262
2012,TLC2,year_group_3,14510,14586,0.994789524201289
