itl221cd,time_period,nc_year,full_time,part_time,headcount,fte
TLF2,202223,year_group_5,22875,0,22875,22875
TLF2,202223,year_group_6,23208,0,23208,23208
TLF2,202223,year_group_7,22562,0,22562,22562
TLF2,202223,year_group_8,22138,0,22138,22138
TLF2,202223,year_group_9,21781,0,21781,21781
TLG1,201112,reception,13795,6,13801,13798
TLG1,201112,year_group_1,13317,0,13317,13317
TLG1,201112,year_group_10,13916,0,13916,13916
TLG1,201112,year_group_11,13652,0,13652,13652
TLG1,201112,year_group_12,5521,0,5521,5521
TLG1,201112,year_group_13,4253,0,4253,4253
TLG1,201112,year_group_14,15,0,15,15
TLG1,201112,year_group_2,13398,0,13398,13398
TLG1,201112,year_group_3,13239,0,13239,13239
TLG1,201112,year_group_4,12640,0,12640,12640
TLG1,201112,year_group_5,12194,0,12194,12194
TLG1,201112,year_group_6,12541,0,12541,12541
TLG1,201112,year_group_7,13029,0,13029,13029
TLG1,201112,year_group_8,13330,0,13330,13330
TLG1,201112,year_group_9,13529,0,13529,13529
TLG1,201213,reception,14027,10,14037,14032
TLG1,201213,year_group_1,13919,0,13919,13919
TLG1,201213,year_group_10,13546,0,13546,13546
TLG1,201213,year_group_11,13778,0,13778,13778
TLG1,201213,year_group_12,5501,0,5501,5501
TLG1,201213,year_group_13,4495,0,4495,4495
TLG1,201213,year_group_14,13,0,13,13
TLG1,201213,year_group_2,13396,0,13396,13396
TLG1,201213,year_group_3,13385,0,13385,13385
TLG1,201213,year_group_4,13248,0,13248,13248
TLG1,201213,year_group_5,12570,0,12570,12570
TLG1,201213,year_group_6,12158,0,12158,12158
TLG1,201213,year_group_7,12724,0,12724,12724
TLG1,201213,year_group_8,13002,0,13002,13002
TLG1,201213,year_group_9,13325,0,13325,13325
TLG1,201314,reception,13913,40,13953,13933
TLG1,201314,year_group_1,14130,0,14130,14130
TLG1,201314,year_group_10,13344,0,13344,13344
TLG1,201314,year_group_11,13386,0,13386,13386
TLG1,201314,year_group_12,5786,0,5786,5786
TLG1,201314,year_group_13,4436,5,4441,4438.5
TLG1,201314,year_group_14,22,0,22,22
TLG1,201314,year_group_2,13997,0,13997,13997
TLG1,201314,year_group_3,13328,0,13328,13328
TLG1,201314,year_group_4,13395,0,13395,13395
TLG1,201314,year_group_5,13198,0,13198,13198
TLG1,201314,year_group_6,12588,0,12588,12588
TLG1,201314,year_group_7,12486,0,12486,12486
TLG1,201314,year_group_8,12725,0,12725,12725
TLG1,201314,year_group_9,12994,0,12994,12994
TLG1,201415,reception,14302,29,14331,14316.5
TLG1,201415,year_group_1,14114,0,14114,14114
TLG1,201415,year_group_10,12944,0,12944,12944
TLG1,201415,year_group_11,13205,0,13205,13205
TLG1,201415,year_group_12,5670,0,5670,5670
TLG1,201415,year_group_13,4675,1,4676,4675.5
TLG1,201415,year_group_14,23,0,23,23
TLG1,201415,year_group_2,14223,0,14223,14223
TLG1,201415,year_group_3,14023,0,14023,14023
TLG1,201415,year_group_4,13406,0,13406,13406
TLG1,201415,year_group_5,13428,0,13428,13428
TLG1,201415,year_group_6,13227,0,13227,13227
TLG1,201415,year_group_7,12904,0,12904,12904
TLG1,201415,year_group_8,12508,0,12508,12508
TLG1,201415,year_group_9,12746,0,12746,12746
TLG1,201516,reception,14741,72,14813,14777
TLG1,201516,year_group_1,14496,0,14496,14496
TLG1,201516,year_group_10,12720,0,12720,12720
TLG1,201516,year_group_11,12749,0,12749,12749
TLG1,201516,year_group_12,5370,0,5370,5370
TLG1,201516,year_group_13,4683,2,4685,4684
TLG1,201516,year_group_14,25,0,25,25
TLG1,201516,year_group_2,14187,0,14187,14187
TLG1,201516,year_group_3,14250,0,14250,14250
TLG1,201516,year_group_4,14054,0,14054,14054
TLG1,201516,year_group_5,13409,0,13409,13409
TLG1,201516,year_group_6,13407,0,13407,13407
TLG1,201516,year_group_7,13524,0,13524,13524
TLG1,201516,year_group_8,12966,0,12966,12966
TLG1,201516,year_group_9,12540,0,12540,12540
TLG1,201617,reception,14815,99,14914,14864.5
TLG1,201617,year_group_1,14964,0,14964,14964
TLG1,201617,year_group_10,12445,0,12445,12445
TLG1,201617,year_group_11,12495,0,12495,12495
TLG1,201617,year_group_12,5239,0,5239,5239
TLG1,201617,year_group_13,4497,0,4497,4497
TLG1,201617,year_group_14,16,0,16,16
TLG1,201617,year_group_2,14535,0,14535,14535
TLG1,201617,year_group_3,14226,0,14226,14226
TLG1,201617,year_group_4,14280,0,14280,14280
TLG1,201617,year_group_5,14003,0,14003,14003
TLG1,201617,year_group_6,13439,0,13439,13439
TLG1,201617,year_group_7,13850,0,13850,13850
TLG1,201617,year_group_8,13476,0,13476,13476
TLG1,201617,year_group_9,12916,0,12916,12916
TLG1,201718,reception,14616,99,14715,14665.5
TLG1,201718,year_group_1,14974,0,14974,14974
TLG1,201718,year_group_10,12826,0,12826,12826
TLG1,201718,year_group_11,12230,0,12230,12230
TLG1,201718,year_group_12,4917,0,4917,4917
TLG1,201718,year_group_13,4486,1,4487,4486.5
TLG1,201718,year_group_14,7,0,7,7
TLG1,201718,year_group_2,15021,0,15021,15021
TLG1,201718,year_group_3,14580,0,14580,14580
TLG1,201718,year_group_4,14199,0,14199,14199
TLG1,201718,year_group_5,14293,0,14293,14293
TLG1,201718,year_group_6,13998,0,13998,13998
TLG1,201718,year_group_7,13825,0,13825,13825
TLG1,201718,year_group_8,13842,0,13842,13842
TLG1,201718,year_group_9,13458,0,13458,13458
TLG1,201819,reception,14275,49,14324,14299.5
TLG1,201819,year_group_1,14772,0,14772,14772
TLG1,201819,year_group_10,13361,0,13361,13361
TLG1,201819,year_group_11,12647,0,12647,12647
TLG1,201819,year_group_12,4943,0,4943,4943
TLG1,201819,year_group_13,4399,1,4400,4399.5
TLG1,201819,year_group_14,7,0,7,7
TLG1,201819,year_group_2,15062,0,15062,15062
TLG1,201819,year_group_3,15029,0,15029,15029
TLG1,201819,year_group_4,14653,0,14653,14653
TLG1,201819,year_group_5,14176,0,14176,14176
TLG1,201819,year_group_6,14258,0,14258,14258
TLG1,201819,year_group_7,14432,0,14432,14432
TLG1,201819,year_group_8,13796,0,13796,13796
TLG1,201819,year_group_9,13780,0,13780,13780
TLG1,201920,reception,14190,91,14281,14235.5
TLG1,201920,year_group_1,14385,0,14385,14385
TLG1,201920,year_group_10,13613,0,13613,13613
TLG1,201920,year_group_11,13210,0,13210,13210
TLG1,201920,year_group_12,5001,0,5001,5001
TLG1,201920,year_group_13,4512,2,4514,4513
TLG1,201920,year_group_14,7,0,7,7
TLG1,201920,year_group_2,14848,0,14848,14848
TLG1,201920,year_group_3,15091,0,15091,15091
TLG1,201920,year_group_4,15093,0,15093,15093
TLG1,201920,year_group_5,14646,0,14646,14646
TLG1,201920,year_group_6,14247,0,14247,14247
TLG1,201920,year_group_7,14686,0,14686,14686
TLG1,201920,year_group_8,14401,0,14401,14401
TLG1,201920,year_group_9,13739,0,13739,13739
TLG1,202021,reception,14153,51,14204,14178.5
TLG1,202021,year_group_1,14362,0,14362,14362
TLG1,202021,year_group_10,13655,0,13655,13655
TLG1,202021,year_group_11,13503,0,13503,13503
TLG1,202021,year_group_12,5412,1,5413,5412.5
TLG1,202021,year_group_13,4734,4,4738,4736
TLG1,202021,year_group_14,0,0,0,0
TLG1,202021,year_group_2,14376,0,14376,14376
TLG1,202021,year_group_3,14844,0,14844,14844
TLG1,202021,year_group_4,15069,0,15069,15069
TLG1,202021,year_group_5,15002,0,15002,15002
TLG1,202021,year_group_6,14611,0,14611,14611
TLG1,202021,year_group_7,14655,0,14655,14655
TLG1,202021,year_group_8,14619,0,14619,14619
TLG1,202021,year_group_9,14309,0,14309,14309
TLG1,202122,reception,13891,116,14007,13949
TLG1,202122,year_group_1,14427,0,14427,14427
TLG1,202122,year_group_10,14161,0,14161,14161
TLG1,202122,year_group_11,13531,0,13531,13531
TLG1,202122,year_group_12,5280,0,5280,5280
TLG1,202122,year_group_13,4988,0,4988,4988
TLG1,202122,year_group_14,0,0,0,0
TLG1,202122,year_group_2,14526,0,14526,14526
TLG1,202122,year_group_3,14444,0,14444,14444
TLG1,202122,year_group_4,14999,0,14999,14999
TLG1,202122,year_group_5,15132,0,15132,15132
TLG1,202122,year_group_6,15061,0,15061,15061
TLG1,202122,year_group_7,14955,0,14955,14955
TLG1,202122,year_group_8,14632,0,14632,14632
TLG1,202122,year_group_9,14518,0,14518,14518
TLG1,202223,reception,14118,112,14230,14174
TLG1,202223,year_group_1,14292,0,14292,14292
TLG1,202223,year_group_10,14453,0,14453,14453
TLG1,202223,year_group_11,14045,0,14045,14045
TLG1,202223,year_group_12,5103,0,5103,5103
TLG1,202223,year_group_13,4793,0,4793,4793
TLG1,202223,year_group_14,0,1,1,0.5
TLG1,202223,year_group_2,14735,0,14735,14735
TLG1,202223,year_group_3,14755,0,14755,14755
TLG1,202223,year_group_4,14716,0,14716,14716
TLG1,202223,year_group_5,15175,0,15175,15175
TLG1,202223,year_group_6,15360,0,15360,15360
TLG1,202223,year_group_7,15486,0,15486,15486
TLG1,202223,year_group_8,15031,0,15031,15031
TLG1,202223,year_group_9,14562,0,14562,14562
TLG2,201112,reception,17175,10,17185,17180
TLG2,201112,year_group_1,16378,0,16378,16378
TLG2,201112,year_group_10,17700,0,17700,17700
TLG2,201112,year_group_11,17091,0,17091,17091
TLG2,201112,year_group_12,5052,0,5052,5052
TLG2,201112,year_group_13,4462,0,4462,4462
TLG2,201112,year_group_14,14,0,14,14
TLG2,201112,year_group_2,16640,0,16640,16640
TLG2,201112,year_group_3,16397,0,16397,16397
TLG2,201112,year_group_4,15792,0,15792,15792
TLG2,201112,year_group_5,15264,0,15264,15264
TLG2,201112,year_group_6,15306,0,15306,15306
TLG2,201112,year_group_7,16004,0,16004,16004
TLG2,201112,year_group_8,16342,0,16342,16342
TLG2,201112,year_group_9,16827,0,16827,16827
TLG2,201213,reception,17674,74,17748,17711
TLG2,201213,year_group_1,17247,0,17247,17247
TLG2,201213,year_group_10,16845,0,16845,16845
TLG2,201213,year_group_11,17585,0,17585,17585
TLG2,201213,year_group_12,5723,0,5723,5723
TLG2,201213,year_group_13,4444,0,4444,4444
TLG2,201213,year_group_14,27,0,27,27
TLG2,201213,year_group_2,16367,0,16367,16367
TLG2,201213,year_group_3,16626,0,16626,16626
TLG2,201213,year_group_4,16378,0,16378,16378
TLG2,201213,year_group_5,15779,0,15779,15779
TLG2,201213,year_group_6,15231,0,15231,15231
TLG2,201213,year_group_7,15283,0,15283,15283
TLG2,201213,year_group_8,15997,0,15997,15997
TLG2,201213,year_group_9,16329,0,16329,16329
TLG2,201314,reception,17339,52,17391,17365
TLG2,201314,year_group_1,17908,0,17908,17908
TLG2,201314,year_group_10,16406,0,16406,16406
TLG2,201314,year_group_11,16760,0,16760,16760
TLG2,201314,year_group_12,5809,1,5810,5809.5
TLG2,201314,year_group_13,4573,15,4588,4580.5
TLG2,201314,year_group_14,20,0,20,20
TLG2,201314,year_group_2,17271,0,17271,17271
TLG2,201314,year_group_3,16349,0,16349,16349
TLG2,201314,year_group_4,16642,0,16642,16642
TLG2,201314,year_group_5,16413,0,16413,16413
TLG2,201314,year_group_6,15798,0,15798,15798
TLG2,201314,year_group_7,15250,0,15250,15250
TLG2,201314,year_group_8,15330,0,15330,15330
TLG2,201314,year_group_9,16014,0,16014,16014
TLG2,201415,reception,17424,121,17545,17484.5
TLG2,201415,year_group_1,17499,0,17499,17499
TLG2,201415,year_group_10,16096,0,16096,16096
TLG2,201415,year_group_11,16267,0,16267,16267
TLG2,201415,year_group_12,5652,0,5652,5652
TLG2,201415,year_group_13,4727,1,4728,4727.5
TLG2,201415,year_group_14,14,5,19,16.5
TLG2,201415,year_group_2,17939,0,17939,17939
TLG2,201415,year_group_3,17308,0,17308,17308
TLG2,201415,year_group_4,16425,0,16425,16425
TLG2,201415,year_group_5,16693,0,16693,16693
TLG2,201415,year_group_6,16442,0,16442,16442
TLG2,201415,year_group_7,15725,0,15725,15725
TLG2,201415,year_group_8,15299,0,15299,15299
TLG2,201415,year_group_9,15348,0,15348,15348
TLG2,201516,reception,18004,96,18100,18052
TLG2,201516,year_group_1,17720,0,17720,17720
TLG2,201516,year_group_10,15398,0,15398,15398
TLG2,201516,year_group_11,15915,0,15915,15915
TLG2,201516,year_group_12,5518,0,5518,5518
TLG2,201516,year_group_13,4644,2,4646,4645
TLG2,201516,year_group_14,6,0,6,6
TLG2,201516,year_group_2,17666,0,17666,17666
TLG2,201516,year_group_3,18046,0,18046,18046
TLG2,201516,year_group_4,17362,0,17362,17362
TLG2,201516,year_group_5,16551,0,16551,16551
TLG2,201516,year_group_6,16743,0,16743,16743
TLG2,201516,year_group_7,16405,0,16405,16405
TLG2,201516,year_group_8,15764,0,15764,15764
TLG2,201516,year_group_9,15322,0,15322,15322
TLG2,201617,reception,17864,158,18022,17943
TLG2,201617,year_group_1,18268,0,18268,18268
TLG2,201617,year_group_10,15328,0,15328,15328
TLG2,201617,year_group_11,15166,0,15166,15166
TLG2,201617,year_group_12,5271,0,5271,5271
TLG2,201617,year_group_13,4623,2,4625,4624
TLG2,201617,year_group_14,12,0,12,12
TLG2,201617,year_group_2,17873,0,17873,17873
TLG2,201617,year_group_3,17776,0,17776,17776
TLG2,201617,year_group_4,18087,0,18087,18087
TLG2,201617,year_group_5,17455,0,17455,17455
TLG2,201617,year_group_6,16574,0,16574,16574
TLG2,201617,year_group_7,16593,0,16593,16593
TLG2,201617,year_group_8,16425,0,16425,16425
TLG2,201617,year_group_9,15767,0,15767,15767
TLG2,201718,reception,17865,93,17958,17911.5
TLG2,201718,year_group_1,18166,0,18166,18166
TLG2,201718,year_group_10,15797,0,15797,15797
TLG2,201718,year_group_11,15049,0,15049,15049
TLG2,201718,year_group_12,5047,0,5047,5047
TLG2,201718,year_group_13,4442,0,4442,4442
TLG2,201718,year_group_14,1,0,1,1
TLG2,201718,year_group_2,18403,0,18403,18403
TLG2,201718,year_group_3,17951,0,17951,17951
TLG2,201718,year_group_4,17867,0,17867,17867
TLG2,201718,year_group_5,18158,0,18158,18158
TLG2,201718,year_group_6,17486,0,17486,17486
TLG2,201718,year_group_7,16426,0,16426,16426
TLG2,201718,year_group_8,16608,0,16608,16608
TLG2,201718,year_group_9,16358,0,16358,16358
TLG2,201819,reception,17524,173,17697,17610.5
TLG2,201819,year_group_1,18091,0,18091,18091
TLG2,201819,year_group_10,16369,0,16369,16369
TLG2,201819,year_group_11,15574,0,15574,15574
TLG2,201819,year_group_12,4657,0,4657,4657
TLG2,201819,year_group_13,4457,0,4457,4457
TLG2,201819,year_group_14,1,0,1,1
TLG2,201819,year_group_2,18314,0,18314,18314
TLG2,201819,year_group_3,18511,0,18511,18511
TLG2,201819,year_group_4,18062,0,18062,18062
TLG2,201819,year_group_5,17961,0,17961,17961
TLG2,201819,year_group_6,18228,0,18228,18228
TLG2,201819,year_group_7,17497,0,17497,17497
TLG2,201819,year_group_8,16433,0,16433,16433
TLG2,201819,year_group_9,16607,0,16607,16607
TLG2,201920,reception,17105,144,17249,17177
TLG2,201920,year_group_1,17835,0,17835,17835
TLG2,201920,year_group_10,16574,0,16574,16574
TLG2,201920,year_group_11,16197,0,16197,16197
TLG2,201920,year_group_12,4614,0,4614,4614
TLG2,201920,year_group_13,4205,0,4205,4205
TLG2,201920,year_group_14,42,0,42,42
TLG2,201920,year_group_2,18193,0,18193,18193
TLG2,201920,year_group_3,18412,0,18412,18412
TLG2,201920,year_group_4,18607,0,18607,18607
TLG2,201920,year_group_5,18095,0,18095,18095
TLG2,201920,year_group_6,18047,0,18047,18047
TLG2,201920,year_group_7,18244,0,18244,18244
TLG2,201920,year_group_8,17461,0,17461,17461
TLG2,201920,year_group_9,16481,0,16481,16481
TLG2,202021,reception,17438,53,17491,17464.5
TLG2,202021,year_group_1,17290,0,17290,17290
TLG2,202021,year_group_10,16380,0,16380,16380
TLG2,202021,year_group_11,16443,0,16443,16443
TLG2,202021,year_group_12,5078,0,5078,5078
TLG2,202021,year_group_13,4230,0,4230,4230
TLG2,202021,year_group_14,4,0,4,4
TLG2,202021,year_group_2,17865,0,17865,17865
TLG2,202021,year_group_3,18137,0,18137,18137
TLG2,202021,year_group_4,18328,0,18328,18328
TLG2,202021,year_group_5,18589,0,18589,18589
TLG2,202021,year_group_6,18012,0,18012,18012
TLG2,202021,year_group_7,17819,0,17819,17819
TLG2,202021,year_group_8,18235,0,18235,18235
TLG2,202021,year_group_9,17409,0,17409,17409
TLG2,202122,reception,17116,83,17199,17157.5
TLG2,202122,year_group_1,17733,0,17733,17733
TLG2,202122,year_group_10,17355,0,17355,17355
TLG2,202122,year_group_11,16230,0,16230,16230
TLG2,202122,year_group_12,5123,0,5123,5123
TLG2,202122,year_group_13,4626,0,4626,4626
TLG2,202122,year_group_14,1,0,1,1
TLG2,202122,year_group_2,17508,0,17508,17508
TLG2,202122,year_group_3,18001,0,18001,18001
TLG2,202122,year_group_4,18288,0,18288,18288
TLG2,202122,year_group_5,18494,0,18494,18494
TLG2,202122,year_group_6,18704,0,18704,18704
TLG2,202122,year_group_7,17948,0,17948,17948
TLG2,202122,year_group_8,17867,0,17867,17867
TLG2,202122,year_group_9,18238,0,18238,18238
TLG2,202223,reception,16849,225,17074,16961.5
TLG2,202223,year_group_1,17533,0,17533,17533
TLG2,202223,year_group_10,18145,0,18145,18145
TLG2,202223,year_group_11,17166,0,17166,17166
TLG2,202223,year_group_12,4927,1,4928,4927.5
TLG2,202223,year_group_13,4598,1,4599,4598.5
TLG2,202223,year_group_14,3,0,3,3
TLG2,202223,year_group_2,18010,0,18010,18010
TLG2,202223,year_group_3,17752,0,17752,17752
TLG2,202223,year_group_4,18244,0,18244,18244
TLG2,202223,year_group_5,18529,0,18529,18529
TLG2,202223,year_group_6,18735,0,18735,18735
TLG2,202223,year_group_7,18795,0,18795,18795
TLG2,202223,year_group_8,17978,0,17978,17978
TLG2,202223,year_group_9,17943,0,17943,17943
TLK1,201112,reception,26137,39,26176,26156.5
TLK1,201112,year_group_1,25190,0,25190,25190
TLK1,201112,year_group_10,25050,0,25050,25050
TLK1,201112,year_group_11,24314,0,24314,24314
TLK1,201112,year_group_12,11675,0,11675,11675
TLK1,201112,year_group_13,9091,11,9102,9096.5
TLK1,201112,year_group_14,105,0,105,105
TLK1,201112,year_group_2,24789,0,24789,24789
TLK1,201112,year_group_3,24301,0,24301,24301
TLK1,201112,year_group_4,23895,0,23895,23895
TLK1,201112,year_group_5,22716,0,22716,22716
TLK1,201112,year_group_6,22953,0,22953,22953
TLK1,201112,year_group_7,23363,0,23363,23363
TLK1,201112,year_group_8,24169,0,24169,24169
TLK1,201112,year_group_9,24502,0,24502,24502
TLK1,201213,reception,27323,58,27381,27352
TLK1,201213,year_group_1,26319,0,26319,26319
TLK1,201213,year_group_10,24583,0,24583,24583
TLK1,201213,year_group_11,24867,0,24867,24867
TLK1,201213,year_group_12,11260,0,11260,11260
TLK1,201213,year_group_13,9211,2,9213,9212
TLK1,201213,year_group_14,132,0,132,132
TLK1,201213,year_group_2,25174,0,25174,25174
TLK1,201213,year_group_3,24660,0,24660,24660
TLK1,201213,year_group_4,24207,0,24207,24207
TLK1,201213,year_group_5,23791,0,23791,23791
TLK1,201213,year_group_6,22654,0,22654,22654
TLK1,201213,year_group_7,22874,0,22874,22874
TLK1,201213,year_group_8,23426,0,23426,23426
TLK1,201213,year_group_9,24197,0,24197,24197
TLK1,201314,reception,27014,100,27114,27064
TLK1,201314,year_group_1,27514,0,27514,27514
TLK1,201314,year_group_10,24235,0,24235,24235
TLK1,201314,year_group_11,24383,0,24383,24383
TLK1,201314,year_group_12,11988,0,11988,11988
TLK1,201314,year_group_13,9060,0,9060,9060
TLK1,201314,year_group_14,56,0,56,56
TLK1,201314,year_group_2,26394,0,26394,26394
TLK1,201314,year_group_3,25117,0,25117,25117
TLK1,201314,year_group_4,24592,0,24592,24592
TLK1,201314,year_group_5,24121,0,24121,24121
TLK1,201314,year_group_6,23753,0,23753,23753
TLK1,201314,year_group_7,22688,0,22688,22688
TLK1,201314,year_group_8,22973,0,22973,22973
TLK1,201314,year_group_9,23472,0,23472,23472
TLK1,201415,reception,27963,106,28069,28016
TLK1,201415,year_group_1,27373,0,27373,27373
TLK1,201415,year_group_10,23603,0,23603,23603
TLK1,201415,year_group_11,24044,0,24044,24044
TLK1,201415,year_group_12,11593,1,11594,11593.5
TLK1,201415,year_group_13,9599,14,9613,9606
TLK1,201415,year_group_14,78,0,78,78
TLK1,201415,year_group_2,27630,0,27630,27630
TLK1,201415,year_group_3,26365,0,26365,26365
TLK1,201415,year_group_4,25176,0,25176,25176
TLK1,201415,year_group_5,24662,0,24662,24662
TLK1,201415,year_group_6,24089,0,24089,24089
TLK1,201415,year_group_7,23588,0,23588,23588
TLK1,201415,year_group_8,22724,0,22724,22724
TLK1,201415,year_group_9,23051,0,23051,23051
TLK1,201516,reception,28692,125,28817,28754.5
TLK1,201516,year_group_1,28269,0,28269,28269
TLK1,201516,year_group_10,23077,0,23077,23077
TLK1,201516,year_group_11,23331,0,23331,23331
TLK1,201516,year_group_12,11412,1,11413,11412.5
TLK1,201516,year_group_13,9474,12,9486,9480
TLK1,201516,year_group_14,74,0,74,74
TLK1,201516,year_group_2,27514,0,27514,27514
TLK1,201516,year_group_3,27619,0,27619,27619
TLK1,201516,year_group_4,26445,0,26445,26445
TLK1,201516,year_group_5,25080,0,25080,25080
TLK1,201516,year_group_6,24707,0,24707,24707
TLK1,201516,year_group_7,23957,0,23957,23957
TLK1,201516,year_group_8,23680,0,23680,23680
TLK1,201516,year_group_9,22756,0,22756,22756
TLK1,201617,reception,28885,94,28979,28932
TLK1,201617,year_group_1,28944,0,28944,28944
TLK1,201617,year_group_10,22738,0,22738,22738
TLK1,201617,year_group_11,22764,0,22764,22764
TLK1,201617,year_group_12,11038,0,11038,11038
TLK1,201617,year_group_13,9547,4,9551,9549
TLK1,201617,year_group_14,41,0,41,41
TLK1,201617,year_group_2,28349,0,28349,28349
TLK1,201617,year_group_3,27380,0,27380,27380
TLK1,201617,year_group_4,27606,0,27606,27606
TLK1,201617,year_group_5,26399,0,26399,26399
TLK1,201617,year_group_6,25088,0,25088,25088
TLK1,201617,year_group_7,24539,0,24539,24539
TLK1,201617,year_group_8,24041,0,24041,24041
TLK1,201617,year_group_9,23754,0,23754,23754
TLK1,201718,reception,28285,68,28353,28319
TLK1,201718,year_group_1,28912,0,28912,28912
TLK1,201718,year_group_10,23739,0,23739,23739
TLK1,201718,year_group_11,22362,0,22362,22362
TLK1,201718,year_group_12,10472,0,10472,10472
TLK1,201718,year_group_13,9376,6,9382,9379
TLK1,201718,year_group_14,12,0,12,12
TLK1,201718,year_group_2,28900,0,28900,28900
TLK1,201718,year_group_3,28216,0,28216,28216
TLK1,201718,year_group_4,27207,0,27207,27207
TLK1,201718,year_group_5,27460,0,27460,27460
TLK1,201718,year_group_6,26315,0,26315,26315
TLK1,201718,year_group_7,24855,0,24855,24855
TLK1,201718,year_group_8,24401,0,24401,24401
TLK1,201718,year_group_9,23980,0,23980,23980
TLK1,201819,reception,27436,242,27678,27557
TLK1,201819,year_group_1,28310,0,28310,28310
TLK1,201819,year_group_10,23918,0,23918,23918
TLK1,201819,year_group_11,23469,1,23470,23469.5
TLK1,201819,year_group_12,10166,2,10168,10167
TLK1,201819,year_group_13,9314,3,9317,9315.5
TLK1,201819,year_group_14,9,0,9,9
TLK1,201819,year_group_2,28822,0,28822,28822
TLK1,201819,year_group_3,28754,0,28754,28754
TLK1,201819,year_group_4,28162,0,28162,28162
TLK1,201819,year_group_5,27091,0,27091,27091
TLK1,201819,year_group_6,27338,0,27338,27338
TLK1,201819,year_group_7,25937,0,25937,25937
TLK1,201819,year_group_8,24785,0,24785,24785
TLK1,201819,year_group_9,24285,0,24285,24285
TLK1,201920,reception,27523,59,27582,27552.5
TLK1,201920,year_group_1,27843,0,27843,27843
TLK1,201920,year_group_10,24279,0,24279,24279
TLK1,201920,year_group_11,23703,1,23704,23703.5
TLK1,201920,year_group_12,10657,0,10657,10657
TLK1,201920,year_group_13,9193,2,9195,9194
TLK1,201920,year_group_14,13,0,13,13
TLK1,201920,year_group_2,28328,0,28328,28328
TLK1,201920,year_group_3,28782,0,28782,28782
TLK1,201920,year_group_4,28713,0,28713,28713
TLK1,201920,year_group_5,28036,0,28036,28036
TLK1,201920,year_group_6,27028,0,27028,27028
TLK1,201920,year_group_7,27019,0,27019,27019
TLK1,201920,year_group_8,25894,0,25894,25894
TLK1,201920,year_group_9,24674,0,24674,24674
TLK1,202021,reception,27432,133,27565,27498.5
TLK1,202021,year_group_1,27427,0,27427,27427
TLK1,202021,year_group_10,24612,0,24612,24612
TLK1,202021,year_group_11,24172,0,24172,24172
TLK1,202021,year_group_12,11215,1,11216,11215.5
TLK1,202021,year_group_13,9889,0,9889,9889
TLK1,202021,year_group_14,11,0,11,11
TLK1,202021,year_group_2,27693,0,27693,27693
TLK1,202021,year_group_3,27976,0,27976,27976
TLK1,202021,year_group_4,28574,0,28574,28574
TLK1,202021,year_group_5,28417,0,28417,28417
TLK1,202021,year_group_6,27843,0,27843,27843
TLK1,202021,year_group_7,26614,0,26614,26614
TLK1,202021,year_group_8,26939,0,26939,26939
TLK1,202021,year_group_9,25773,0,25773,25773
TLK1,202122,reception,26555,191,26746,26650.5
TLK1,202122,year_group_1,27624,0,27624,27624
TLK1,202122,year_group_10,25751,0,25751,25751
TLK1,202122,year_group_11,24465,0,24465,24465
TLK1,202122,year_group_12,11272,1,11273,11272.5
TLK1,202122,year_group_13,10343,4,10347,10345
TLK1,202122,year_group_14,4,0,4,4
TLK1,202122,year_group_2,27506,0,27506,27506
TLK1,202122,year_group_3,27582,0,27582,27582
TLK1,202122,year_group_4,28062,0,28062,28062
TLK1,202122,year_group_5,28528,0,28528,28528
TLK1,202122,year_group_6,28467,0,28467,28467
TLK1,202122,year_group_7,27428,0,27428,27428
TLK1,202122,year_group_8,26513,0,26513,26513
TLK1,202122,year_group_9,26776,0,26776,26776
TLK1,202223,reception,26291,196,26487,26389
TLK1,202223,year_group_1,27111,0,27111,27111
TLK1,202223,year_group_10,26956,0,26956,26956
TLK1,202223,year_group_11,25565,0,25565,25565
TLK1,202223,year_group_12,11037,0,11037,11037
TLK1,202223,year_group_13,10188,9,10197,10192.5
TLK1,202223,year_group_14,4,0,4,4
TLK1,202223,year_group_2,28013,0,28013,28013
TLK1,202223,year_group_3,27707,0,27707,27707
TLK1,202223,year_group_4,27878,0,27878,27878
TLK1,202223,year_group_5,28263,0,28263,28263
TLK1,202223,year_group_6,28755,0,28755,28755
TLK1,202223,year_group_7,28151,0,28151,28151
TLK1,202223,year_group_8,27600,0,27600,27600
TLK1,202223,year_group_9,26549,0,26549,26549
TLK4,201112,reception,11486,61,11547,11516.5
TLK4,201112,year_group_1,11304,0,11304,11304
TLK4,201112,year_group_10,12134,0,12134,12134
TLK4,201112,year_group_11,11986,0,11986,11986
TLK4,201112,year_group_12,5531,0,5531,5531
TLK4,201112,year_group_13,4465,2,4467,4466
TLK4,201112,year_group_14,139,1,140,139.5
TLK4,201112,year_group_2,11289,0,11289,11289
TLK4,201112,year_group_3,10911,0,10911,10911
TLK4,201112,year_group_4,10834,0,10834,10834
TLK4,201112,year_group_5,10421,0,10421,10421
TLK4,201112,year_group_6,10590,0,10590,10590
TLK4,201112,year_group_7,10987,0,10987,10987
TLK4,201112,year_group_8,11426,0,11426,11426
TLK4,201112,year_group_9,11542,0,11542,11542
TLK4,201213,reception,11593,84,11677,11635
TLK4,201213,year_group_1,11637,0,11637,11637
TLK4,201213,year_group_10,11601,0,11601,11601
TLK4,201213,year_group_11,12010,0,12010,12010
