year,itl22cd,mean_projection,upper_pi,lower_pi
2026,TLJ1,26578.3878651497,27133.1572214586,26207.8610827532
2027,TLJ1,25676.6323165891,26355.2331974152,25056.1430221199
2028,TLJ1,25345.7224142225,26073.9503035016,24668.7203430007
2029,TLJ1,25019.0771429077,25816.6353735925,24288.0169960661
2030,TLJ1,24696.6415418295,25560.8139958332,23896.511302491
2031,TLJ1,24378.3613584851,25301.3374694188,23526.2917388993
2032,TLJ1,24064.1830395557,25047.7695902933,23156.565056614
2023,TLJ2,27633.3338698552,27959.8413693056,27386.248147412
2024,TLJ2,26829.6795953987,27167.5168287454,26565.6362495527
2025,TLJ2,26263.5010106123,26629.8579730322,25977.9465672103
2026,TLJ2,26858.4977207303,27270.7383527948,26539.3021078599
2027,TLJ2,26035.6244998526,26738.0080168657,25462.8633018095
2028,TLJ2,25621.9576906088,26399.0037530243,25000.8327328012
2029,TLJ2,25214.8634231172,26043.8916505368,24547.4675210577
2030,TLJ2,24814.2372696014,25697.9544326745,24112.3435607926
2031,TLJ2,24419.9764614847,25361.0191435459,23671.6512941815
2032,TLJ2,24031.9798630283,25029.6958280872,23236.1942338508
2023,TLJ3,19603.6285442849,19796.2734072597,19457.6301398234
2024,TLJ3,19245.1135629304,19452.9903392417,19083.7191381076
2025,TLJ3,18755.1555446085,18982.8190518138,18579.9245110526
2026,TLJ3,18908.1636048954,19155.994874392,18714.828650568
2027,TLJ3,18372.3966119891,18845.3668741037,18033.3297745375
2028,TLJ3,18046.2274326454,18555.2717361905,17671.217181317
2029,TLJ3,17725.8488061512,18271.8223921017,17326.7531137096
2030,TLJ3,17411.157931554,17991.9747299737,16980.3767574061
2031,TLJ3,17102.0538329492,17720.5643701598,16639.1019230645
2032,TLJ3,16798.4373270795,17449.9640866438,16304.6860951181
2023,TLJ4,20689.8475454095,20766.0845834471,20603.1886662762
2024,TLJ4,20257.893082292,20341.8526353863,20161.8967277088
2025,TLJ4,19765.5974385448,19854.9680634914,19663.7507620048
2026,TLJ4,20503.469466586,20604.658972611,20385.8339983847
2027,TLJ4,20141.4226195035,20587.9483149129,19720.0611884513
2028,TLJ4,20020.3622559033,20506.0840149745,19561.180949345
2029,TLJ4,19900.0295276798,20436.4553064206,19394.1371824187
2030,TLJ4,19780.4200613682,20376.7378370276,19227.0611081351
2031,TLJ4,19661.5295097905,20317.114946066,19060.462169776
2032,TLJ4,19543.3535518973,20257.6665156945,18902.7412221796
2023,TLK1,25585.6681996574,25788.0876760778,25313.8614602452
2024,TLK1,24735.738933754,24960.718178138,24463.6849657707
2025,TLK1,24303.8852019077,24553.7712145141,24021.1702450365
2026,TLK1,24540.7487282553,24825.5085226216,24235.0567383471
2027,TLK1,24082.3125874504,24702.1429929576,23528.5016576759
2028,TLK1,23704.0054487998,24385.9245596212,23113.1582278802
2029,TLK1,23331.6411069896,24080.1370209036,22696.0067048627
2030,TLK1,22965.1262070955,23774.4752755325,22279.2207863697
2031,TLK1,22604.3688606983,23472.9336700687,21873.0073470386
2032,TLK1,22249.2786228467,23176.9311551626,21483.629771152
2023,TLK2,11608.7211478772,11711.5815348198,11525.1543196742
2024,TLK2,11355.7563137637,11466.3858482721,11260.2441935662
2025,TLK2,11155.1468161628,11273.6251893455,11048.6370826741
2026,TLK2,11086.2649303418,11215.3914047503,10968.1435290399
2027,TLK2,10884.1779230673,11169.2649938369,10590.9701405124
2028,TLK2,10669.4321000808,10973.7262227222,10354.5655828379
2029,TLK2,10458.9232317653,10779.653542563,10119.2396426623
2030,TLK2,10252.5677226187,10593.5965996648,9893.98336240344
2031,TLK2,10050.2836264858,10414.2642329112,9677.67683983049
2032,TLK2,9851.99061401648,10231.1831749368,9460.25726088605
2023,TLK3,5039.79522462016,5071.37942917229,4975.9740425998
2024,TLK3,4868.77826031596,4905.18128832805,4802.7399166642
2025,TLK3,4820.54468769962,4863.35823987868,4749.77469757912
2026,TLK3,4854.58311409682,4902.93683375006,4778.65239331338
2027,TLK3,4669.26101105247,4766.96772781794,4543.54843952908
2028,TLK3,4564.92205397283,4672.65229281009,4432.33222982453
2029,TLK3,4462.91464741878,4582.843916145,4322.91829819796
2030,TLK3,4363.18669073679,4493.63504478609,4214.81935261116
2031,TLK3,4265.68724751062,4405.16100630468,4113.35116124575
2032,TLK3,4170.36651954539,4316.79737474059,4010.09490835884
2023,TLK4,10933.978490744,11083.7267153873,10767.0963862818
2024,TLK4,10445.6151951394,10606.4821179916,10267.2755628329
2025,TLK4,10228.0111946928,10404.8350772021,10036.598354301
2026,TLK4,10375.3847212876,10573.9983523274,10162.7978790391
2027,TLK4,10069.6369402495,10373.567650891,9783.12033584465
2028,TLK4,9879.7133738598,10211.3177070875,9567.27456648364
2029,TLK4,9693.37195857293,10046.965575161,9356.79348383202
2030,TLK4,9510.54513138565,9886.03818630258,9156.05787740517
2031,TLK4,9331.16660360153,9728.49523661202,8955.555476014
2032,TLK4,9155.1713367962,9573.30781693011,8764.86287244626
