year,itl22cd,mean_projection,upper_pi,lower_pi
2029,TLF3,5992.40553544585,6743.77339748259,5437.95299248994
2030,TLF3,5924.94758815686,6724.85836339015,5329.92822656477
2031,TLF3,5712.46931519427,6636.88557649885,5123.99706616132
2032,TLF3,5520.47986466863,6487.28536921969,4912.57951666427
2023,TLD3,35951.1811183758,36295.0198577149,35598.0951148982
2024,TLD3,35294.3068581373,35879.0322004797,34666.1866744844
2025,TLD3,34499.6735726383,35542.4760960066,33600.0700114267
2026,TLD3,32031.0013840845,33124.2157073621,31028.12616525
2027,TLD3,31247.7891571545,32435.4188238231,30153.0562056191
2028,TLD3,30168.1653382068,31389.0598737617,29002.146427953
2029,TLD3,28671.3095145288,29947.6143785032,27455.3320193228
2030,TLD3,29136.0452846587,30524.1073307894,27798.4591149424
2031,TLD3,28199.9013735222,29818.1915406914,26789.5263050152
2032,TLD3,27495.7107312535,29206.8556639155,26016.6561199475
2023,TLE3,15919.9718549779,16166.1536743839,15667.8305428402
2024,TLE3,15543.885311577,16059.5052957652,15176.2508346152
2025,TLE3,15224.1092820626,16033.0386551265,14674.5776468388
2026,TLE3,14281.6650934592,15125.4724822555,13698.9297049722
2027,TLE3,13631.9487008329,14523.1917813727,13028.7808155068
2028,TLE3,13288.9347797439,14266.1328013619,12633.7006731915
2029,TLE3,12470.5797053355,13479.9455551662,11794.721842812
2030,TLE3,12794.1751882161,13947.2133489658,12037.900164422
2031,TLE3,12323.1180298036,13548.4207406722,11503.8318996048
2032,TLE3,11996.9239485559,13286.4600053208,11134.2300139386
2023,TLG3,38675.8200988317,39490.7793268179,37850.4993358109
2024,TLG3,37905.3542627259,39271.8420637926,36690.5773006585
2025,TLG3,37106.2408233642,38919.6640829261,35480.3024665861
2026,TLG3,34661.2695940331,36728.5759410123,33052.70550218
2027,TLG3,33132.9684423528,35359.2231252731,31466.7080660264
2028,TLG3,31788.7181763313,34188.7145387542,30055.7227938241
2029,TLG3,30077.1356855123,32587.2565677116,28319.8424768329
2030,TLG3,30213.7028657786,32920.9018501843,28311.7244266799
2031,TLG3,29415.1032135922,32503.0318814861,27314.4354134176
2032,TLG3,28592.340683931,31846.9537484587,26376.4768596463
2023,TLE4,29414.5232546116,29783.6241289389,29028.7042081356
2024,TLE4,28790.6593094861,29374.6826221626,28112.2538654262
2025,TLE4,28117.0358547506,29062.771382277,27180.4188307408
2026,TLE4,26107.1023885286,27117.9069469458,25097.1256416421
2027,TLE4,25084.9743300773,26145.3232754142,24012.5225065165
2028,TLE4,24105.352732796,25212.3797445647,22976.7807922379
2029,TLE4,22606.2433685539,23744.0836831806,21456.7822036819
2030,TLE4,22609.1886761308,23849.2740944904,21368.9776783708
2031,TLE4,22095.765151187,23584.8529200214,20440.9510809415
2032,TLE4,21445.4568527806,23014.1967291051,19715.0870724204
2023,TLI3,7036.94113028521,7181.21713950074,6907.85501539686
2024,TLI3,6702.77385150635,6932.34619249108,6513.47314933075
2025,TLI3,6402.68635925449,6681.52550698394,6123.6144594862
2026,TLI3,6024.57692874523,6322.1974889049,5721.78146200762
2027,TLI3,5854.96905598945,6184.32241593334,5531.60092508501
2028,TLI3,5320.89901775756,5653.58419626155,4996.60126116726
2029,TLI3,5038.84233211179,5388.50619270553,4703.39845654277
2030,TLI3,4794.73368199569,5165.73976275297,4446.15650913116
2031,TLI3,4677.06530635364,5087.18156721855,4297.41004449122
2032,TLI3,4458.44969858646,4878.28076304386,4068.90153568096
2023,TLI5,25025.3385576673,25543.9401066672,24407.0219678625
2024,TLI5,24296.3971636583,25290.5848207519,23346.2370461931
2025,TLI5,23641.6301171525,25153.9221699827,22381.159328466
2026,TLI5,21860.5669917202,23517.4538162707,20563.2563013423
2027,TLI5,20501.7750844954,22181.3164677405,19151.0458337921
2028,TLI5,19534.2538200259,21261.7115604925,18121.2649060664
2029,TLI5,17871.0465948699,19588.383290232,16457.0084278511
2030,TLI5,17572.9732518992,19403.6347927326,16071.9582054011
2031,TLI5,17413.632967497,19635.004751835,15086.7696210097
2032,TLI5,16780.8763599981,19061.7066699916,14274.7306872832
2023,TLI7,23905.37297614,24480.1777850996,23421.074120737
2024,TLI7,23052.8226317209,23946.6682704283,22307.8214718525
2025,TLI7,22131.7978874612,23410.4901707673,21137.0914965945
2026,TLI7,20393.6920477166,21779.1499615929,19285.4869489659
2027,TLI7,19125.9325342451,20574.878771436,17957.3514354463
2028,TLI7,18354.4798270561,19870.2557294001,17120.4440202232
2029,TLI7,17000.5029622974,18526.0744391776,15756.7694135385
2030,TLI7,16464.0690357747,18061.1064638834,15157.7541377142
2031,TLI7,15703.9234658924,17626.5110220921,14458.988139401
2032,TLI7,15000.6980590363,16989.0929798681,13720.8724605871
2023,TLI6,14784.8638807859,15277.1777957896,14397.568778424
2024,TLI6,14405.5981943617,15132.190908778,13794.0005277007
2025,TLI6,13932.1296236017,15009.8447231245,13086.9274185271
2026,TLI6,12795.4626203528,13887.9713486854,11931.745299318
2027,TLI6,11920.7364650865,13023.2203607007,10993.8887188492
2028,TLI6,11532.9362232166,12663.1157615942,10543.3758855166
2029,TLI6,10522.1633147963,11614.1468544499,9530.63190431174
2030,TLI6,10198.6101649897,11323.2924780884,9146.20307698047
2031,TLI6,9787.25558956016,11332.6652993295,8584.49696920716
2032,TLI6,9392.50203065369,10978.7400373696,8159.63520187875
2023,TLI4,22969.4845675546,23386.1057907742,22453.0542573367
2024,TLI4,21859.0818818967,22526.3746098974,21134.285377744
2025,TLI4,20723.8682282859,21759.0329057994,19823.2602365165
2026,TLI4,19622.3429095209,20838.6734682793,18608.5479326689
2027,TLI4,18260.506271363,19513.4065758468,17226.8194062495
2028,TLI4,17193.0734789632,18495.1547537176,16111.7055263596
2029,TLI4,15810.0867182113,17122.3199861249,14716.8278805755
2030,TLI4,15430.1506465452,16818.3513705902,14263.920188845
2031,TLI4,14668.8694560775,16273.9380504915,13461.0309272997
2032,TLI4,13958.3595306209,15599.695343933,12711.767439256
